日期,河名,站名,水位,流量,含沙量
2010/1/4,黄河                          ,巴彦高勒                      ,1053.27,500,-
2010/1/4,黄河                          ,三湖河口                      ,1018.54,405,-
2010/1/4,黄河                          ,包头                          ,-,-,-
2010/1/4,黄河                          ,头道拐                        ,987.74,192,-
2010/1/4,黄河                          ,万家寨蓄水量,969.77,(2.90)亿,-
2010/1/4,黄河                          ,万家寨上出库,-,10,-
2010/1/4,黄河                          ,万家寨下                      ,894.44,10,-
2010/1/4,黄河                          ,府谷                          ,807.72,235,-
2010/1/4,黄河                          ,吴堡                          ,636.53,405,*22.6
2010/1/4,黄河                          ,龙门                          ,381.31,348,*42.6
2010/1/4,汾河                          ,河津                          ,371.22,15.1,*0.661
2010/1/4,北洛河                        ,状头                          ,361.33,1.11,-
2010/1/4,泾河                          ,张家山                        ,420.37,2.24,-
2010/1/4,渭河                          ,咸阳                          ,381.08,29.8,-
2010/1/4,渭河                          ,华县(二)                      ,335.15,68,*11.5
2010/1/4,黄河                          ,潼关                          ,325.43,350,*22.4
2010/1/4,黄河                          ,史家滩蓄水量,316.72,(2.94)亿,-
2010/1/4,黄河                          ,三门峡                        ,271.17,36.5,*29.1
2010/1/4,黄河                          ,小浪底上蓄水量,239.77,(31.7)亿,-
2010/1/4,黄河                          ,小浪底                        ,132.91,395,*77.6
2010/1/4,伊河                          ,东湾                          ,-,-,-
2010/1/4,伊河                          ,陆浑坝上蓄水量,314.32,(4.70)亿,-
2010/1/4,伊河                          ,陆浑坝上出库,-,-,-
2010/1/4,伊河                          ,龙门镇                        ,147.27,0.877,-
2010/1/4,洛河                          ,卢氏                          ,-,-,-
2010/1/4,洛河                          ,故县水库蓄水量,532.93,(6.37)亿,-
2010/1/4,洛河                          ,故县水库出库,-,-,-
2010/1/4,洛河                          ,长水（二）                    ,377.96,0.55,-
2010/1/4,洛河                          ,白马寺                        ,114.13,28.5,-
2010/1/4,伊洛河                        ,黑石关                        ,104.09,50.4,-
2010/1/4,丹河                          ,山路坪                        ,-,-,-
2010/1/4,沁河                          ,五龙口                        ,-,-,-
2010/1/4,沁河                          ,武陟                          ,100.17,3.5,-
2010/1/4,黄河                          ,花园口                        ,88.79,440,-
2010/1/4,黄河                          ,夹河滩                        ,72.17,455,-
2010/1/4,黄河                          ,高村                          ,58.55,450,1.35
2010/1/4,黄河                          ,孙口                          ,43.52,505,1.12
2010/1/4,大汶河                        ,戴村坝,-,-,-
2010/1/4,东平湖                        ,东平湖老湖蓄水量,42.23,(4.18)亿,-
2010/1/4,大汶河                        ,出湖闸,-,-,-
2010/1/4,黄河                          ,艾山                          ,36.89,442,1.51
2010/1/4,黄河                          ,泺口                          ,25.43,510,-
2010/1/4,黄河                          ,利津                          ,9.49,440,-
2010/1/5,黄河                          ,唐乃亥                        ,2670.9,257,-
2010/1/5,黄河                          ,龙羊峡入库,-,187,-
2010/1/5,黄河                          ,龙羊峡蓄水量,2591.18,(214)亿,-
2010/1/5,黄河                          ,龙羊峡出库,-,562,-
2010/1/5,黄河                          ,刘家峡入库,-,586,-
2010/1/5,黄河                          ,刘家峡蓄水量,1728.56,(32.4)亿,-
2010/1/5,黄河                          ,刘家峡出库,-,454,-
2010/1/5,黄河                          ,兰州                          ,1511.04,595,-
2010/1/5,黄河                          ,下河沿                        ,1229.2,520,-
2010/1/5,黄河                          ,石嘴山                        ,1086.57,660,-
2010/1/5,黄河                          ,巴彦高勒                      ,1053.29,510,-
2010/1/5,黄河                          ,三湖河口                      ,1018.58,430,-
2010/1/5,黄河                          ,包头                          ,-,-,-
2010/1/5,黄河                          ,头道拐                        ,987.74,192,-
2010/1/5,黄河                          ,万家寨蓄水量,970.14,(2.97)亿,-
2010/1/5,黄河                          ,万家寨上出库,-,10,-
2010/1/5,黄河                          ,万家寨下                      ,894.44,10,-
2010/1/5,黄河                          ,府谷                          ,807.04,112,-
2010/1/5,黄河                          ,吴堡                          ,636.47,367,*22.6
2010/1/5,黄河                          ,龙门                          ,381.61,439,*42.6
2010/1/5,汾河                          ,河津                          ,371.35,15.7,*0.661
2010/1/5,北洛河                        ,状头                          ,361.34,1.26,-
2010/1/5,泾河                          ,张家山                        ,420.37,2.24,-
2010/1/5,渭河                          ,咸阳                          ,381.1,31.9,-
2010/1/5,渭河                          ,华县(二)                      ,335.19,71,*11.5
2010/1/5,黄河                          ,潼关                          ,325.39,350,*22.4
2010/1/5,黄河                          ,史家滩蓄水量,317.39,(3.37)亿,-
2010/1/5,黄河                          ,三门峡                        ,271.03,29.7,*29.1
2010/1/5,黄河                          ,小浪底上蓄水量,239.58,(31.4)亿,-
2010/1/5,黄河                          ,小浪底                        ,133.1,490,*77.6
2010/1/5,伊河                          ,东湾                          ,-,-,-
2010/1/5,伊河                          ,陆浑坝上蓄水量,314.32,(4.70)亿,-
2010/1/5,伊河                          ,陆浑坝上出库,-,-,-
2010/1/5,伊河                          ,龙门镇                        ,147.44,5.45,-
2010/1/5,洛河                          ,卢氏                          ,-,-,-
2010/1/5,洛河                          ,故县水库蓄水量,532.86,(6.35)亿,-
2010/1/5,洛河                          ,故县水库出库,-,-,-
2010/1/5,洛河                          ,长水（二）                    ,377.96,0.55,-
2010/1/5,洛河                          ,白马寺                        ,114.14,29.9,-
2010/1/5,伊洛河                        ,黑石关                        ,104.07,48.5,-
2010/1/5,丹河                          ,山路坪                        ,-,-,-
2010/1/5,沁河                          ,五龙口                        ,140.99,0.245,-
2010/1/5,沁河                          ,武陟                          ,100.17,3.5,-
2010/1/5,黄河                          ,花园口                        ,88.91,460,-
2010/1/5,黄河                          ,夹河滩                        ,72.09,410,-
2010/1/5,黄河                          ,高村                          ,58.54,445,0.85
2010/1/5,黄河                          ,孙口                          ,43.53,512,1.07
2010/1/5,大汶河                        ,戴村坝,-,-,-
2010/1/5,东平湖                        ,东平湖老湖蓄水量,42.23,(4.18)亿,-
2010/1/5,大汶河                        ,出湖闸,-,-,-
2010/1/5,黄河                          ,艾山                          ,37.04,570,-
2010/1/5,黄河                          ,泺口                          ,25.35,470,-
2010/1/5,黄河                          ,利津                          ,9.63,482,-
2010/1/6,黄河                          ,唐乃亥                        ,2670.88,251,-
2010/1/6,黄河                          ,龙羊峡入库,-,206,-
2010/1/6,黄河                          ,龙羊峡蓄水量,2591.11,(214)亿,-
2010/1/6,黄河                          ,龙羊峡出库,-,497,-
2010/1/6,黄河                          ,刘家峡入库,-,577,-
2010/1/6,黄河                          ,刘家峡蓄水量,1728.64,(32.5)亿,-
2010/1/6,黄河                          ,刘家峡出库,-,461,-
2010/1/6,黄河                          ,兰州                          ,1510.92,532,-
2010/1/6,黄河                          ,下河沿                        ,1229.33,582,-
2010/1/6,黄河                          ,石嘴山                        ,1087.66,490,-
2010/1/6,黄河                          ,巴彦高勒                      ,1053.23,450,-
2010/1/6,黄河                          ,三湖河口                      ,1018.64,460,-
2010/1/6,黄河                          ,包头                          ,-,-,-
2010/1/6,黄河                          ,头道拐                        ,987.78,199,-
2010/1/6,黄河                          ,万家寨蓄水量,969.56,(2.86)亿,-
2010/1/6,黄河                          ,万家寨上出库,-,10,-
2010/1/6,黄河                          ,万家寨下                      ,894.44,10,-
2010/1/6,黄河                          ,府谷                          ,807.02,110,-
2010/1/6,黄河                          ,吴堡                          ,636.32,273,*22.6
2010/1/6,黄河                          ,龙门                          ,381.52,410,*42.6
2010/1/6,汾河                          ,河津                          ,371.23,15.1,*0.661
2010/1/6,北洛河                        ,状头                          ,361.39,2.16,-
2010/1/6,泾河                          ,张家山                        ,420.37,2.24,-
2010/1/6,渭河                          ,咸阳                          ,381.11,33,-
2010/1/6,渭河                          ,华县(二)                      ,335.15,68,*11.5
2010/1/6,黄河                          ,潼关                          ,325.45,390,*22.4
2010/1/6,黄河                          ,史家滩蓄水量,317.87,(3.75)亿,-
2010/1/6,黄河                          ,三门峡                        ,271.01,28.6,*29.1
2010/1/6,黄河                          ,小浪底上蓄水量,239.39,(31.1)亿,-
2010/1/6,黄河                          ,小浪底                        ,133.33,617,*77.6
2010/1/6,伊河                          ,东湾                          ,-,-,-
2010/1/6,伊河                          ,陆浑坝上蓄水量,314.31,(4.70)亿,-
2010/1/6,伊河                          ,陆浑坝上出库,-,-,-
2010/1/6,伊河                          ,龙门镇                        ,147.44,5.45,-
2010/1/6,洛河                          ,卢氏                          ,-,-,-
2010/1/6,洛河                          ,故县水库蓄水量,532.78,(6.34)亿,-
2010/1/6,洛河                          ,故县水库出库,-,-,-
2010/1/6,洛河                          ,长水（二）                    ,378,0.81,-
2010/1/6,洛河                          ,白马寺                        ,114.14,29.9,-
2010/1/6,伊洛河                        ,黑石关                        ,104.07,48.5,-
2010/1/6,丹河                          ,山路坪                        ,-,-,-
2010/1/6,沁河                          ,五龙口                        ,-,-,-
2010/1/6,沁河                          ,武陟                          ,100.17,3.5,-
2010/1/6,黄河                          ,花园口                        ,88.56,340,-
2010/1/6,黄河                          ,夹河滩                        ,72.07,400,-
2010/1/6,黄河                          ,高村                          ,58.57,415,0.5
2010/1/6,黄河                          ,孙口                          ,43.29,320,1.18
2010/1/6,大汶河                        ,戴村坝,-,-,-
2010/1/6,东平湖                        ,东平湖老湖蓄水量,42.23,(4.18)亿,-
2010/1/6,大汶河                        ,出湖闸,-,-,-
2010/1/6,黄河                          ,艾山                          ,36.75,340,-
2010/1/6,黄河                          ,泺口                          ,25.51,550,-
2010/1/6,黄河                          ,利津                          ,9.67,420,-
2010/1/7,黄河                          ,唐乃亥                        ,2670.88,251,-
2010/1/7,黄河                          ,龙羊峡入库,-,271,-
2010/1/7,黄河                          ,龙羊峡蓄水量,2591.07,(214)亿,-
2010/1/7,黄河                          ,龙羊峡出库,-,438,-
2010/1/7,黄河                          ,刘家峡入库,-,503,-
2010/1/7,黄河                          ,刘家峡蓄水量,1728.67,(32.5)亿,-
2010/1/7,黄河                          ,刘家峡出库,-,461,-
2010/1/7,黄河                          ,兰州                          ,1510.51,355,-
2010/1/7,黄河                          ,下河沿                        ,1229.11,480,-
2010/1/7,黄河                          ,石嘴山                        ,1088.06,358,-
2010/1/7,黄河                          ,巴彦高勒                      ,1053.2,440,-
2010/1/7,黄河                          ,三湖河口                      ,1018.7,450,-
2010/1/7,黄河                          ,包头                          ,-,-,-
2010/1/7,黄河                          ,头道拐                        ,987.82,201,-
2010/1/7,黄河                          ,万家寨蓄水量,969.72,(2.89)亿,-
2010/1/7,黄河                          ,万家寨上出库,-,250,-
2010/1/7,黄河                          ,万家寨下                      ,895.8,250,-
2010/1/7,黄河                          ,府谷                          ,807.04,111,-
2010/1/7,黄河                          ,吴堡                          ,636,152,*22.6
2010/1/7,黄河                          ,龙门                          ,381.49,402,*42.6
2010/1/7,汾河                          ,河津                          ,371.26,15.3,*0.661
2010/1/7,北洛河                        ,状头                          ,361.39,2.16,-
2010/1/7,泾河                          ,张家山                        ,420.37,2.24,-
2010/1/7,渭河                          ,咸阳                          ,381.1,31.9,-
2010/1/7,渭河                          ,华县(二)                      ,335.14,67.5,*11.5
2010/1/7,黄河                          ,潼关                          ,325.49,405,*22.4
2010/1/7,黄河                          ,史家滩蓄水量,317.94,(3.81)亿,-
2010/1/7,黄河                          ,三门峡                        ,272.19,133,*29.1
2010/1/7,黄河                          ,小浪底上蓄水量,239.27,(30.9)亿,-
2010/1/7,黄河                          ,小浪底                        ,132.75,325,*77.6
2010/1/7,伊河                          ,东湾                          ,-,-,-
2010/1/7,伊河                          ,陆浑坝上蓄水量,314.31,(4.70)亿,-
2010/1/7,伊河                          ,陆浑坝上出库,-,-,-
2010/1/7,伊河                          ,龙门镇                        ,147.43,5.03,-
2010/1/7,洛河                          ,卢氏                          ,-,-,-
2010/1/7,洛河                          ,故县水库蓄水量,532.72,(6.33)亿,-
2010/1/7,洛河                          ,故县水库出库,-,-,-
2010/1/7,洛河                          ,长水（二）                    ,378,0.81,-
2010/1/7,洛河                          ,白马寺                        ,114.21,37.1,-
2010/1/7,伊洛河                        ,黑石关                        ,103.97,40.1,-
2010/1/7,丹河                          ,山路坪                        ,-,-,-
2010/1/7,沁河                          ,五龙口                        ,-,-,-
2010/1/7,沁河                          ,武陟                          ,100.17,3.5,-
2010/1/7,黄河                          ,花园口                        ,88.78,400,-
2010/1/7,黄河                          ,夹河滩                        ,72.12,425,-
2010/1/7,黄河                          ,高村                          ,58.44,343,0.744
2010/1/7,黄河                          ,孙口                          ,43.2,285,1.72
2010/1/7,大汶河                        ,戴村坝,-,-,-
2010/1/7,东平湖                        ,东平湖老湖蓄水量,42.23,(4.18)亿,-
2010/1/7,大汶河                        ,出湖闸,-,-,-
2010/1/7,黄河                          ,艾山                          ,36.74,307,-
2010/1/7,黄河                          ,泺口                          ,25.24,465,-
2010/1/7,黄河                          ,利津                          ,9.69,261,-
2010/1/8,黄河                          ,唐乃亥                        ,2670.85,241,-
2010/1/8,黄河                          ,龙羊峡入库,-,181,-
2010/1/8,黄河                          ,龙羊峡蓄水量,2591.01,(214)亿,-
2010/1/8,黄河                          ,龙羊峡出库,-,431,-
2010/1/8,黄河                          ,刘家峡入库,-,450,-
2010/1/8,黄河                          ,刘家峡蓄水量,1728.67,(32.5)亿,-
2010/1/8,黄河                          ,刘家峡出库,-,450,-
2010/1/8,黄河                          ,兰州                          ,1510.93,536,-
2010/1/8,黄河                          ,下河沿                        ,1229.31,572,-
2010/1/8,黄河                          ,石嘴山                        ,1087.74,525,-
2010/1/8,黄河                          ,巴彦高勒                      ,1053.12,380,-
2010/1/8,黄河                          ,三湖河口                      ,1018.75,470,-
2010/1/8,黄河                          ,包头                          ,-,-,-
2010/1/8,黄河                          ,头道拐                        ,987.85,210,-
2010/1/8,黄河                          ,万家寨蓄水量,969.74,(2.90)亿,-
2010/1/8,黄河                          ,万家寨上出库,-,147,-
2010/1/8,黄河                          ,万家寨下                      ,895.41,147,-
2010/1/8,黄河                          ,府谷                          ,807.65,224,-
2010/1/8,黄河                          ,吴堡                          ,636.14,210,*22.6
2010/1/8,黄河                          ,龙门                          ,381.13,297,*42.6
2010/1/8,汾河                          ,河津                          ,371.3,15.4,*0.661
2010/1/8,北洛河                        ,状头                          ,361.44,3.23,-
2010/1/8,泾河                          ,张家山                        ,420.37,2.24,-
2010/1/8,渭河                          ,咸阳                          ,381.07,28.8,-
2010/1/8,渭河                          ,华县(二)                      ,335.1,64.5,*11.5
2010/1/8,黄河                          ,潼关                          ,325.72,555,*22.4
2010/1/8,黄河                          ,史家滩蓄水量,317.95,(3.82)亿,-
2010/1/8,黄河                          ,三门峡                        ,272.82,275,*29.1
2010/1/8,黄河                          ,小浪底上蓄水量,239.21,(30.9)亿,-
2010/1/8,黄河                          ,小浪底                        ,132.82,355,*77.6
2010/1/8,伊河                          ,东湾                          ,-,-,-
2010/1/8,伊河                          ,陆浑坝上蓄水量,314.3,(4.69)亿,-
2010/1/8,伊河                          ,陆浑坝上出库,-,-,-
2010/1/8,伊河                          ,龙门镇                        ,147.49,7.53,-
2010/1/8,洛河                          ,卢氏                          ,-,-,-
2010/1/8,洛河                          ,故县水库蓄水量,532.63,(6.31)亿,-
2010/1/8,洛河                          ,故县水库出库,-,-,-
2010/1/8,洛河                          ,长水（二）                    ,378,0.81,-
2010/1/8,洛河                          ,白马寺                        ,114.24,40.2,-
2010/1/8,伊洛河                        ,黑石关                        ,104.17,58.7,-
2010/1/8,丹河                          ,山路坪                        ,-,-,-
2010/1/8,沁河                          ,五龙口                        ,-,-,-
2010/1/8,沁河                          ,武陟                          ,100.12,2.9,-
2010/1/8,黄河                          ,花园口                        ,88.7,405,-
2010/1/8,黄河                          ,夹河滩                        ,72.11,420,-
2010/1/8,黄河                          ,高村                          ,58.57,400,0.684
2010/1/8,黄河                          ,孙口                          ,43.21,278,1.76
2010/1/8,大汶河                        ,戴村坝,-,-,-
2010/1/8,东平湖                        ,东平湖老湖蓄水量,42.23,(4.18)亿,-
2010/1/8,大汶河                        ,出湖闸,-,-,-
2010/1/8,黄河                          ,艾山                          ,37.14,530,0.306
2010/1/8,黄河                          ,泺口                          ,25.02,285,-
2010/1/8,黄河                          ,利津                          ,9.63,211,-
2010/1/9,黄河                          ,唐乃亥                        ,2670.83,235,-
2010/1/9,黄河                          ,龙羊峡入库,-,230,-
2010/1/9,黄河                          ,龙羊峡蓄水量,2590.98,(214)亿,-
2010/1/9,黄河                          ,龙羊峡出库,-,355,-
2010/1/9,黄河                          ,刘家峡入库,-,518,-
2010/1/9,黄河                          ,刘家峡蓄水量,1728.71,(32.5)亿,-
2010/1/9,黄河                          ,刘家峡出库,-,462,-
2010/1/9,黄河                          ,兰州                          ,1510.96,551,-
2010/1/9,黄河                          ,下河沿                        ,1229.34,587,-
2010/1/9,黄河                          ,石嘴山                        ,1087.68,530,-
2010/1/9,黄河                          ,巴彦高勒                      ,1053,370,-
2010/1/9,黄河                          ,三湖河口                      ,1018.82,490,-
2010/1/9,黄河                          ,包头                          ,-,-,-
2010/1/9,黄河                          ,头道拐                        ,987.86,253,-
2010/1/9,黄河                          ,万家寨蓄水量,969.54,(2.86)亿,-
