日期,河名,站名,水位,流量,含沙量
2016/1/2,黄河                          ,府谷                          ,807.19,580,-
2016/1/2,黄河                          ,吴堡                          ,635.5,203,*22.6
2016/1/2,黄河                          ,龙门                          ,379.25,217,*42.6
2016/1/2,汾河                          ,河津                          ,370.19,5.2,*0.661
2016/1/2,北洛河                        ,状头                          ,361.27,0.478,-
2016/1/2,泾河                          ,张家山                        ,420.26,1.3,-
2016/1/2,渭河                          ,咸阳                          ,380.14,15.2,-
2016/1/2,渭河                          ,华县(二)                      ,333.67,58.2,*11.5
2016/1/2,黄河                          ,潼关                          ,325.21,390,*22.4
2016/1/2,黄河                          ,史家滩蓄水量,317.68,(4.63)亿,-
2016/1/2,黄河                          ,三门峡                        ,272.23,141,*29.1
2016/1/2,黄河                          ,小浪底上蓄水量,252.83,(45.3)亿,-
2016/1/2,黄河                          ,小浪底                        ,133.98,605,*77.6
2016/1/2,伊河                          ,东湾                          ,-,-,-
2016/1/2,伊河                          ,陆浑坝上蓄水量,315.19,(5)亿,-
2016/1/2,伊河                          ,陆浑坝上出库,-,-,-
2016/1/2,伊河                          ,龙门镇                        ,147.41,7.8,-
2016/1/2,洛河                          ,卢氏                          ,-,-,-
2016/1/2,洛河                          ,故县水库蓄水量,526.74,(5.24)亿,-
2016/1/2,洛河                          ,故县水库出库,-,-,-
2016/1/2,洛河                          ,长水（二）                    ,377.88,1.71,-
2016/1/2,洛河                          ,白马寺                        ,113.79,20.3,-
2016/1/2,伊洛河                        ,黑石关                        ,104.82,35,-
2016/1/2,丹河                          ,山路坪                        ,-,-,-
2016/1/2,沁河                          ,五龙口                        ,-,-,-
2016/1/2,沁河                          ,武陟                          ,98.69,4.5,-
2016/1/2,黄河                          ,花园口                        ,87.84,470,*8.34
2016/1/2,黄河                          ,夹河滩                        ,71.4,410,*8.47
2016/1/2,黄河                          ,高村                          ,57.76,364,*7.02
2016/1/2,黄河                          ,孙口                          ,42.79,353,*15
2016/1/2,大汶河                        ,戴村坝,-,-,-
2016/1/2,东平湖                        ,东平湖老湖蓄水量,40.22,(1.58)亿,-
2016/1/2,大汶河                        ,出湖闸,-,-,-
2016/1/2,黄河                          ,艾山                          ,35.94,324,*14.3
2016/1/2,黄河                          ,泺口                          ,24.35,232,*19.6
2016/1/2,黄河                          ,利津                          ,8.17,129,*10.5
2016/1/3,黄河                          ,唐乃亥                        ,2670.01,113,-
2016/1/3,黄河                          ,龙羊峡入库,-,146,-
2016/1/3,黄河                          ,龙羊峡蓄水量,2577.57,(168)亿,-
2016/1/3,黄河                          ,龙羊峡出库,-,406,-
2016/1/3,黄河                          ,刘家峡入库,-,493,-
2016/1/3,黄河                          ,刘家峡蓄水量,1724.2,(27.2)亿,-
2016/1/3,黄河                          ,刘家峡出库,-,398,-
2016/1/3,黄河                          ,兰州                          ,1510.51,458,-
2016/1/3,黄河                          ,下河沿                        ,1229.24,547,-
2016/1/3,黄河                          ,石嘴山                        ,1085.18,503,-
2016/1/3,黄河                          ,巴彦高勒                      ,1050.69,521,-
2016/1/3,黄河                          ,三湖河口                      ,1017.85,404,-
2016/1/3,黄河                          ,包头                          ,1003.17,342,-
2016/1/3,黄河                          ,头道拐                        ,987.25,372,-
2016/1/3,黄河                          ,万家寨蓄水量,968.26,(1.89)亿,-
2016/1/3,黄河                          ,万家寨上出库,-,194,-
2016/1/3,黄河                          ,万家寨下                      ,898.32,194,-
2016/1/3,黄河                          ,府谷                          ,806.6,355,-
2016/1/3,黄河                          ,吴堡                          ,635.79,305,*22.6
2016/1/3,黄河                          ,龙门                          ,379.15,189,*42.6
2016/1/3,汾河                          ,河津                          ,370.26,7.4,*0.661
2016/1/3,北洛河                        ,状头                          ,361.27,0.478,-
2016/1/3,泾河                          ,张家山                        ,420.26,1.3,-
2016/1/3,渭河                          ,咸阳                          ,380.16,16.3,-
2016/1/3,渭河                          ,华县(二)                      ,333.58,50.8,*11.5
2016/1/3,黄河                          ,潼关                          ,325.03,300,*22.4
2016/1/3,黄河                          ,史家滩蓄水量,317.66,(4.61)亿,-
2016/1/3,黄河                          ,三门峡                        ,272.32,157,*29.1
2016/1/3,黄河                          ,小浪底上蓄水量,252.83,(45.3)亿,-
2016/1/3,黄河                          ,小浪底                        ,133.9,527,*77.6
2016/1/3,伊河                          ,东湾                          ,-,-,-
2016/1/3,伊河                          ,陆浑坝上蓄水量,315.18,(4.99)亿,-
2016/1/3,伊河                          ,陆浑坝上出库,-,-,-
2016/1/3,伊河                          ,龙门镇                        ,147.42,8.5,-
2016/1/3,洛河                          ,卢氏                          ,-,-,-
2016/1/3,洛河                          ,故县水库蓄水量,526.8,(5.25)亿,-
2016/1/3,洛河                          ,故县水库出库,-,-,-
2016/1/3,洛河                          ,长水（二）                    ,377.88,1.71,-
2016/1/3,洛河                          ,白马寺                        ,113.88,22.5,-
2016/1/3,伊洛河                        ,黑石关                        ,104.76,30,-
2016/1/3,丹河                          ,山路坪                        ,-,-,-
2016/1/3,沁河                          ,五龙口                        ,-,-,-
2016/1/3,沁河                          ,武陟                          ,98.69,4.5,-
2016/1/3,黄河                          ,花园口                        ,87.78,436,*8.34
2016/1/3,黄河                          ,夹河滩                        ,71.45,430,*8.47
2016/1/3,黄河                          ,高村                          ,57.75,361,*7.02
2016/1/3,黄河                          ,孙口                          ,42.77,346,*15
2016/1/3,大汶河                        ,戴村坝,-,-,-
2016/1/3,东平湖                        ,东平湖老湖蓄水量,40.23,(1.59)亿,-
2016/1/3,大汶河                        ,出湖闸,-,-,-
2016/1/3,黄河                          ,艾山                          ,35.92,320,*14.3
2016/1/3,黄河                          ,泺口                          ,24.43,250,*19.6
2016/1/3,黄河                          ,利津                          ,8.25,139,*10.5
2016/1/4,黄河                          ,唐乃亥                        ,2670.07,122,-
2016/1/4,黄河                          ,龙羊峡入库,-,152,-
2016/1/4,黄河                          ,龙羊峡蓄水量,2577.46,(168)亿,-
2016/1/4,黄河                          ,龙羊峡出库,-,548,-
2016/1/4,黄河                          ,刘家峡入库,-,705,-
2016/1/4,黄河                          ,刘家峡蓄水量,1724.33,(27.4)亿,-
2016/1/4,黄河                          ,刘家峡出库,-,391,-
2016/1/4,黄河                          ,兰州                          ,1510.43,419,-
2016/1/4,黄河                          ,下河沿                        ,1229.3,581,-
2016/1/4,黄河                          ,石嘴山                        ,1085.18,503,-
2016/1/4,黄河                          ,巴彦高勒                      ,1050.67,515,-
2016/1/4,黄河                          ,三湖河口                      ,1017.83,400,-
2016/1/4,黄河                          ,包头                          ,1003.2,348,-
2016/1/4,黄河                          ,头道拐                        ,987.27,374,-
2016/1/4,黄河                          ,万家寨蓄水量,969.05,(2.02)亿,-
2016/1/4,黄河                          ,万家寨上出库,-,590,-
2016/1/4,黄河                          ,万家寨下                      ,899.12,590,-
2016/1/4,黄河                          ,府谷                          ,806.49,320,-
2016/1/4,黄河                          ,吴堡                          ,636,410,*22.6
2016/1/4,黄河                          ,龙门                          ,379.37,260,*42.6
2016/1/4,汾河                          ,河津                          ,370.21,5.5,*0.661
2016/1/4,北洛河                        ,状头                          ,361.32,0.994,-
2016/1/4,泾河                          ,张家山                        ,420.26,1.3,-
2016/1/4,渭河                          ,咸阳                          ,380.18,17.5,-
2016/1/4,渭河                          ,华县(二)                      ,333.6,52.4,*11.5
2016/1/4,黄河                          ,潼关                          ,324.93,255,*22.4
2016/1/4,黄河                          ,史家滩蓄水量,317.64,(4.60)亿,-
2016/1/4,黄河                          ,三门峡                        ,272.3,153,*29.1
2016/1/4,黄河                          ,小浪底上蓄水量,252.81,(45.2)亿,-
2016/1/4,黄河                          ,小浪底                        ,133.72,378,*77.6
2016/1/4,伊河                          ,东湾                          ,-,-,-
2016/1/4,伊河                          ,陆浑坝上蓄水量,315.18,(4.99)亿,-
2016/1/4,伊河                          ,陆浑坝上出库,-,-,-
2016/1/4,伊河                          ,龙门镇                        ,147.42,8.5,-
2016/1/4,洛河                          ,卢氏                          ,-,-,-
2016/1/4,洛河                          ,故县水库蓄水量,526.84,(5.25)亿,-
2016/1/4,洛河                          ,故县水库出库,-,-,-
2016/1/4,洛河                          ,长水（二）                    ,377.88,1.71,-
2016/1/4,洛河                          ,白马寺                        ,114.15,50.4,-
2016/1/4,伊洛河                        ,黑石关                        ,104.89,39,-
2016/1/4,丹河                          ,山路坪                        ,-,-,-
2016/1/4,沁河                          ,五龙口                        ,-,-,-
2016/1/4,沁河                          ,武陟                          ,98.69,4.5,-
2016/1/4,黄河                          ,花园口                        ,87.78,436,*8.34
2016/1/4,黄河                          ,夹河滩                        ,71.41,414,*8.47
2016/1/4,黄河                          ,高村                          ,57.78,380,*7.02
2016/1/4,黄河                          ,孙口                          ,42.71,325,*15
2016/1/4,大汶河                        ,戴村坝,-,-,-
2016/1/4,东平湖                        ,东平湖老湖蓄水量,40.24,(1.61)亿,-
2016/1/4,大汶河                        ,出湖闸,-,-,-
2016/1/4,黄河                          ,艾山                          ,35.97,331,*14.3
2016/1/4,黄河                          ,泺口                          ,24.41,246,*19.6
2016/1/4,黄河                          ,利津                          ,8.35,151,*10.5
2016/1/5,黄河                          ,唐乃亥                        ,2670.24,150,-
2016/1/5,黄河                          ,龙羊峡入库,-,139,-
2016/1/5,黄河                          ,龙羊峡蓄水量,2577.38,(168)亿,-
2016/1/5,黄河                          ,龙羊峡出库,-,435,-
2016/1/5,黄河                          ,刘家峡入库,-,398,-
2016/1/5,黄河                          ,刘家峡蓄水量,1724.41,(27.5)亿,-
2016/1/5,黄河                          ,刘家峡出库,-,398,-
2016/1/5,黄河                          ,兰州                          ,1510.32,370,-
2016/1/5,黄河                          ,下河沿                        ,1229.07,468,-
2016/1/5,黄河                          ,石嘴山                        ,1085.25,544,-
2016/1/5,黄河                          ,巴彦高勒                      ,1050.69,521,-
2016/1/5,黄河                          ,三湖河口                      ,1017.92,410,-
2016/1/5,黄河                          ,包头                          ,1003.41,362,-
2016/1/5,黄河                          ,头道拐                        ,987.27,374,-
2016/1/5,黄河                          ,万家寨蓄水量,968.24,(1.88)亿,-
2016/1/5,黄河                          ,万家寨上出库,-,246,-
2016/1/5,黄河                          ,万家寨下                      ,898.45,246,-
2016/1/5,黄河                          ,府谷                          ,807.29,624,-
2016/1/5,黄河                          ,吴堡                          ,635.56,217,*22.6
2016/1/5,黄河                          ,龙门                          ,380.04,560,*42.6
2016/1/5,汾河                          ,河津                          ,370.21,5.5,*0.661
2016/1/5,北洛河                        ,状头                          ,361.32,0.994,-
2016/1/5,泾河                          ,张家山                        ,420.26,1.3,-
2016/1/5,渭河                          ,咸阳                          ,380.17,16.9,-
2016/1/5,渭河                          ,华县(二)                      ,333.54,48,*11.5
2016/1/5,黄河                          ,潼关                          ,324.97,270,*22.4
2016/1/5,黄河                          ,史家滩蓄水量,317.4,(4.41)亿,-
2016/1/5,黄河                          ,三门峡                        ,274.19,886,*29.1
2016/1/5,黄河                          ,小浪底上蓄水量,252.78,(45.2)亿,-
2016/1/5,黄河                          ,小浪底                        ,133.75,402,*77.6
2016/1/5,伊河                          ,东湾                          ,-,-,-
2016/1/5,伊河                          ,陆浑坝上蓄水量,315.18,(4.99)亿,-
2016/1/5,伊河                          ,陆浑坝上出库,-,-,-
2016/1/5,伊河                          ,龙门镇                        ,147.39,6.4,-
2016/1/5,洛河                          ,卢氏                          ,-,-,-
2016/1/5,洛河                          ,故县水库蓄水量,526.79,(5.25)亿,-
2016/1/5,洛河                          ,故县水库出库,-,-,-
2016/1/5,洛河                          ,长水（二）                    ,377.78,0.561,-
2016/1/5,洛河                          ,白马寺                        ,114.75,65,-
2016/1/5,伊洛河                        ,黑石关                        ,105.02,47.9,-
2016/1/5,丹河                          ,山路坪                        ,-,-,-
2016/1/5,沁河                          ,五龙口                        ,141.23,8.3,-
2016/1/5,沁河                          ,武陟                          ,98.69,4.5,-
2016/1/5,黄河                          ,花园口                        ,87.82,457,*8.34
2016/1/5,黄河                          ,夹河滩                        ,71.43,422,*8.47
2016/1/5,黄河                          ,高村                          ,57.78,380,*7.02
2016/1/5,黄河                          ,孙口                          ,42.74,335,*15
2016/1/5,大汶河                        ,戴村坝,-,-,-
2016/1/5,东平湖                        ,东平湖老湖蓄水量,40.23,(1.59)亿,-
2016/1/5,大汶河                        ,出湖闸,-,-,-
2016/1/5,黄河                          ,艾山                          ,35.96,329,*14.3
2016/1/5,黄河                          ,泺口                          ,24.47,240,*19.6
2016/1/5,黄河                          ,利津                          ,8.44,190,*10.5
2016/1/6,黄河                          ,唐乃亥                        ,2670.11,128,-
2016/1/6,黄河                          ,龙羊峡入库,-,133,-
2016/1/6,黄河                          ,龙羊峡蓄水量,2577.32,(168)亿,-
2016/1/6,黄河                          ,龙羊峡出库,-,423,-
2016/1/6,黄河                          ,刘家峡入库,-,351,-
2016/1/6,黄河                          ,刘家峡蓄水量,1724.3,(27.3)亿,-
2016/1/6,黄河                          ,刘家峡出库,-,390,-
2016/1/6,黄河                          ,兰州                          ,1510.32,370,-
2016/1/6,黄河                          ,下河沿                        ,1229.14,500,-
2016/1/6,黄河                          ,石嘴山                        ,1085.35,609,-
2016/1/6,黄河                          ,巴彦高勒                      ,1051.22,517,-
2016/1/6,黄河                          ,三湖河口                      ,1018,495,-
2016/1/6,黄河                          ,包头                          ,1003.5,375,-
2016/1/6,黄河                          ,头道拐                        ,987.27,374,-
2016/1/6,黄河                          ,万家寨蓄水量,968.28,(1.89)亿,-
2016/1/6,黄河                          ,万家寨上出库,-,113,-
2016/1/6,黄河                          ,万家寨下                      ,898.03,113,-
2016/1/6,黄河                          ,府谷                          ,806.75,408,-
2016/1/6,黄河                          ,吴堡                          ,636.03,428,*22.6
2016/1/6,黄河                          ,龙门                          ,380.05,547,*42.6
2016/1/6,汾河                          ,河津                          ,370.21,5.5,*0.661
2016/1/6,北洛河                        ,状头                          ,361.4,2.34,-
2016/1/6,泾河                          ,张家山                        ,420.26,1.3,-
2016/1/6,渭河                          ,咸阳                          ,380.18,17.5,-
2016/1/6,渭河                          ,华县(二)                      ,333.56,49.2,*11.5
2016/1/6,黄河                          ,潼关                          ,325.47,550,*22.4
2016/1/6,黄河                          ,史家滩蓄水量,317.48,(4.47)亿,-
2016/1/6,黄河                          ,三门峡                        ,272.18,131,*29.1
2016/1/6,黄河                          ,小浪底上蓄水量,252.74,(45.1)亿,-
2016/1/6,黄河                          ,小浪底                        ,133.55,256,*77.6
2016/1/6,伊河                          ,东湾                          ,-,-,-
2016/1/6,伊河                          ,陆浑坝上蓄水量,315.18,(4.99)亿,-
2016/1/6,伊河                          ,陆浑坝上出库,-,-,-
2016/1/6,伊河                          ,龙门镇                        ,147.38,5.7,-
2016/1/6,洛河                          ,卢氏                          ,-,-,-
2016/1/6,洛河                          ,故县水库蓄水量,526.76,(5.24)亿,-
2016/1/6,洛河                          ,故县水库出库,-,-,-
2016/1/6,洛河                          ,长水（二）                    ,377.88,1.71,-
2016/1/6,洛河                          ,白马寺                        ,113.75,20.8,-
2016/1/6,伊洛河                        ,黑石关                        ,105.05,49,-
2016/1/6,丹河                          ,山路坪                        ,-,-,-
2016/1/6,沁河                          ,五龙口                        ,-,-,-
2016/1/6,沁河                          ,武陟                          ,98.69,4.5,-
2016/1/6,黄河                          ,花园口                        ,87.9,500,*8.34
2016/1/6,黄河                          ,夹河滩                        ,71.4,410,*8.47
2016/1/6,黄河                          ,高村                          ,57.81,386,*7.02
2016/1/6,黄河                          ,孙口                          ,42.78,350,*15
2016/1/6,大汶河                        ,戴村坝,-,-,-
2016/1/6,东平湖                        ,东平湖老湖蓄水量,40.23,(1.59)亿,-
2016/1/6,大汶河                        ,出湖闸,-,-,-
2016/1/6,黄河                          ,艾山                          ,35.99,348,*14.3
2016/1/6,黄河                          ,泺口                          ,24.49,245,*19.6
2016/1/6,黄河                          ,利津                          ,8.48,198,*10.5
2016/1/7,黄河                          ,唐乃亥                        ,2670.24,150,-
2016/1/7,黄河                          ,龙羊峡入库,-,138,-
2016/1/7,黄河                          ,龙羊峡蓄水量,2577.23,(167)亿,-
2016/1/7,黄河                          ,龙羊峡出库,-,467,-
2016/1/7,黄河                          ,刘家峡入库,-,832,-
2016/1/7,黄河                          ,刘家峡蓄水量,1724.51,(27.6)亿,-
2016/1/7,黄河                          ,刘家峡出库,-,397,-
2016/1/7,黄河                          ,兰州                          ,1510.31,366,-
2016/1/7,黄河                          ,下河沿                        ,1229.01,443,-
2016/1/7,黄河                          ,石嘴山                        ,1085.32,588,-
2016/1/7,黄河                          ,巴彦高勒                      ,1051.92,447,-
2016/1/7,黄河                          ,三湖河口                      ,1018.08,540,-
2016/1/7,黄河                          ,包头                          ,1003.49,372,-
2016/1/7,黄河                          ,头道拐                        ,987.25,370,-
2016/1/7,黄河                          ,万家寨蓄水量,969.01,(2.01)亿,-
2016/1/7,黄河                          ,万家寨上出库,-,310,-
2016/1/7,黄河                          ,万家寨下                      ,898.6,310,-
2016/1/7,黄河                          ,府谷                          ,805.54,117,-
2016/1/7,黄河                          ,吴堡                          ,635.96,389,*22.6
2016/1/7,黄河                          ,龙门                          ,379.45,291,*42.6
2016/1/7,汾河                          ,河津                          ,370.26,7.3,*0.661
2016/1/7,北洛河                        ,状头                          ,361.4,2.34,-
2016/1/7,泾河                          ,张家山                        ,420.26,1.3,-
2016/1/7,渭河                          ,咸阳                          ,380.18,17.5,-
2016/1/7,渭河                          ,华县(二)                      ,333.55,48.6,*11.5
2016/1/7,黄河                          ,潼关                          ,325.58,560,*22.4
2016/1/7,黄河                          ,史家滩蓄水量,317.45,(4.45)亿,-
2016/1/7,黄河                          ,三门峡                        ,274.23,910,*29.1
2016/1/7,黄河                          ,小浪底上蓄水量,252.76,(45.1)亿,-
2016/1/7,黄河                          ,小浪底                        ,133.66,332,*77.6
2016/1/7,伊河                          ,东湾                          ,-,-,-
2016/1/7,伊河                          ,陆浑坝上蓄水量,315.17,(4.99)亿,-
2016/1/7,伊河                          ,陆浑坝上出库,-,-,-
2016/1/7,伊河                          ,龙门镇                        ,147.41,7.8,-
2016/1/7,洛河                          ,卢氏                          ,-,-,-
2016/1/7,洛河                          ,故县水库蓄水量,526.79,(5.25)亿,-
2016/1/7,洛河                          ,故县水库出库,-,-,-
2016/1/7,洛河                          ,长水（二）                    ,377.88,1.71,-
2016/1/7,洛河                          ,白马寺                        ,113.75,20.8,-
2016/1/7,伊洛河                        ,黑石关                        ,104.71,26,-
2016/1/7,丹河                          ,山路坪                        ,-,-,-
2016/1/7,沁河                          ,五龙口                        ,-,-,-
2016/1/7,沁河                          ,武陟                          ,98.69,4.5,-
2016/1/7,黄河                          ,花园口                        ,87.91,505,*8.34
2016/1/7,黄河                          ,夹河滩                        ,71.48,443,*8.47
2016/1/7,黄河                          ,高村                          ,57.81,386,*7.02
2016/1/7,黄河                          ,孙口                          ,42.79,361,*15
2016/1/7,大汶河                        ,戴村坝,-,-,-
2016/1/7,东平湖                        ,东平湖老湖蓄水量,40.22,(1.58)亿,-
2016/1/7,大汶河                        ,出湖闸,-,-,-
2016/1/7,黄河                          ,艾山                          ,36,352,*14.3
2016/1/7,黄河                          ,泺口                          ,24.5,247,*19.6
2016/1/7,黄河                          ,利津                          ,8.54,211,*10.5
2016/1/8,黄河                          ,唐乃亥                        ,2670.12,130,-
2016/1/8,黄河                          ,龙羊峡入库,-,144,-
2016/1/8,黄河                          ,龙羊峡蓄水量,2577.15,(167)亿,-
2016/1/8,黄河                          ,龙羊峡出库,-,437,-
2016/1/8,黄河                          ,刘家峡入库,-,442,-
2016/1/8,黄河                          ,刘家峡蓄水量,1724.45,(27.5)亿,-
2016/1/8,黄河                          ,刘家峡出库,-,390,-
2016/1/8,黄河                          ,兰州                          ,1510.34,379,-
2016/1/8,黄河                          ,下河沿                        ,1229.18,519,-
2016/1/8,黄河                          ,石嘴山                        ,1085.35,550,-
2016/1/8,黄河                          ,巴彦高勒                      ,1052.73,392,-
2016/1/8,黄河                          ,三湖河口                      ,1018.14,560,-
2016/1/8,黄河                          ,包头                          ,1003.53,380,-
2016/1/8,黄河                          ,头道拐                        ,987.25,370,-
2016/1/8,黄河                          ,万家寨蓄水量,969.51,(2.10)亿,-
2016/1/8,黄河                          ,万家寨上出库,-,106,-
2016/1/8,黄河                          ,万家寨下                      ,898,106,-
2016/1/8,黄河                          ,府谷                          ,806.37,286,-
2016/1/8,黄河                          ,吴堡                          ,635.6,230,*22.6
2016/1/8,黄河                          ,龙门                          ,380.18,604,*42.6
2016/1/8,汾河                          ,河津                          ,370.26,7.3,*0.661
2016/1/8,北洛河                        ,状头                          ,361.38,1.94,-
2016/1/8,泾河                          ,张家山                        ,420.26,1.3,-
2016/1/8,渭河                          ,咸阳                          ,380.17,16.9,-
2016/1/8,渭河                          ,华县(二)                      ,333.49,44.2,*11.5
2016/1/8,黄河                          ,潼关                          ,325.23,390,*22.4
2016/1/8,黄河                          ,史家滩蓄水量,317.54,(4.52)亿,-
2016/1/8,黄河                          ,三门峡                        ,273.3,439,*29.1
2016/1/8,黄河                          ,小浪底上蓄水量,252.85,(45.3)亿,-
2016/1/8,黄河                          ,小浪底                        ,133.58,276,*77.6
2016/1/8,伊河                          ,东湾                          ,-,-,-
2016/1/8,伊河                          ,陆浑坝上蓄水量,315.16,(4.99)亿,-
2016/1/8,伊河                          ,陆浑坝上出库,-,-,-
2016/1/8,伊河                          ,龙门镇                        ,147.4,7.2,-
2016/1/8,洛河                          ,卢氏                          ,-,-,-
2016/1/8,洛河                          ,故县水库蓄水量,526.85,(5.25)亿,-
2016/1/8,洛河                          ,故县水库出库,-,-,-
2016/1/8,洛河                          ,长水（二）                    ,377.88,1.71,-
2016/1/8,洛河                          ,白马寺                        ,113.8,23.3,-
2016/1/8,伊洛河                        ,黑石关                        ,104.79,30.7,-
2016/1/8,丹河                          ,山路坪                        ,-,-,-
2016/1/8,沁河                          ,五龙口                        ,-,-,-
2016/1/8,沁河                          ,武陟                          ,98.69,4.5,-
2016/1/8,黄河                          ,花园口                        ,87.8,447,*8.34
2016/1/8,黄河                          ,夹河滩                        ,71.52,460,*8.47
2016/1/8,黄河                          ,高村                          ,57.82,390,*7.02
2016/1/8,黄河                          ,孙口                          ,42.8,364,*15
2016/1/8,大汶河                        ,戴村坝,-,-,-
2016/1/8,东平湖                        ,东平湖老湖蓄水量,40.22,(1.58)亿,-
2016/1/8,大汶河                        ,出湖闸,-,-,-
2016/1/8,黄河                          ,艾山                          ,36.02,360,*14.3
2016/1/8,黄河                          ,泺口                          ,24.51,249,*19.6
2016/1/8,黄河                          ,利津                          ,8.57,211,*10.5
2016/1/9,黄河                          ,唐乃亥                        ,2670.09,125,-
2016/1/9,黄河                          ,龙羊峡入库,-,138,-
2016/1/9,黄河                          ,龙羊峡蓄水量,2577.05,(167)亿,-
2016/1/9,黄河                          ,龙羊峡出库,-,390,-
2016/1/9,黄河                          ,刘家峡入库,-,415,-
2016/1/9,黄河                          ,刘家峡蓄水量,1724.48,(27.5)亿,-
2016/1/9,黄河                          ,刘家峡出库,-,388,-
2016/1/9,黄河                          ,兰州                          ,1510.34,379,-
2016/1/9,黄河                          ,下河沿                        ,1228.96,423,-
2016/1/9,黄河                          ,石嘴山                        ,1085.23,478,-
2016/1/9,黄河                          ,巴彦高勒                      ,1052.57,390,-
