日期,河名,站名,水位,流量,含沙量
2013/1/1,沁河                          ,武陟                          ,99.25,4,-
2013/1/1,黄河                          ,花园口                        ,88.98,898,-
2013/1/1,黄河                          ,夹河滩                        ,72.6,940,-
2013/1/1,黄河                          ,高村                          ,58.6,935,-
2013/1/1,黄河                          ,孙口                          ,43.95,958,-
2013/1/1,大汶河                        ,戴村坝,-,-,-
2013/1/1,东平湖                        ,东平湖老湖蓄水量,41.64,(3.28)亿,-
2013/1/1,大汶河                        ,出湖闸,-,-,-
2013/1/1,黄河                          ,艾山                          ,37.13,700,-
2013/1/1,黄河                          ,泺口                          ,25.97,950,-
2013/1/1,黄河                          ,利津                          ,9.87,658,-
2013/1/2,黄河                          ,唐乃亥                        ,2670.49,160,-
2013/1/2,黄河                          ,龙羊峡入库,-,180,-
2013/1/2,黄河                          ,龙羊峡蓄水量,2592.73,(220)亿,-
2013/1/2,黄河                          ,龙羊峡出库,-,430,-
2013/1/2,黄河                          ,刘家峡入库,-,576,-
2013/1/2,黄河                          ,刘家峡蓄水量,1723.01,(26)亿,-
2013/1/2,黄河                          ,刘家峡出库,-,528,-
2013/1/2,黄河                          ,兰州                          ,1510.61,464,-
2013/1/2,黄河                          ,下河沿                        ,1229.6,725,-
2013/1/2,黄河                          ,石嘴山                        ,1088.24,320,-
2013/1/2,黄河                          ,巴彦高勒                      ,1052.71,478,-
2013/1/2,黄河                          ,三湖河口                      ,1017.99,352,-
2013/1/2,黄河                          ,包头                          ,-,-,-
2013/1/2,黄河                          ,头道拐                        ,988.14,540,-
2013/1/2,黄河                          ,万家寨蓄水量,975.77,(3.43)亿,-
2013/1/2,黄河                          ,万家寨上出库,-,13,-
2013/1/2,黄河                          ,万家寨下                      ,897.12,13,-
2013/1/2,黄河                          ,府谷                          ,806.47,203,-
2013/1/2,黄河                          ,吴堡                          ,635.5,325,*22.6
2013/1/2,黄河                          ,龙门                          ,381.46,436,*42.6
2013/1/2,汾河                          ,河津                          ,370.87,15.7,*0.661
2013/1/2,北洛河                        ,状头                          ,361.55,7.02,-
2013/1/2,泾河                          ,张家山                        ,420.25,1.22,-
2013/1/2,渭河                          ,咸阳                          ,380.62,60.9,-
2013/1/2,渭河                          ,华县(二)                      ,333.74,77,*11.5
2013/1/2,黄河                          ,潼关                          ,325.26,675,*22.4
2013/1/2,黄河                          ,史家滩蓄水量,317.67,(4.93)亿,-
2013/1/2,黄河                          ,三门峡                        ,274.48,1070,*29.1
2013/1/2,黄河                          ,小浪底上蓄水量,263.62,(71.6)亿,-
2013/1/2,黄河                          ,小浪底                        ,134.02,932,*77.6
2013/1/2,伊河                          ,东湾                          ,-,-,-
2013/1/2,伊河                          ,陆浑坝上蓄水量,314.37,(4.72)亿,-
2013/1/2,伊河                          ,陆浑坝上出库,-,-,-
2013/1/2,伊河                          ,龙门镇                        ,147.46,7.4,-
2013/1/2,洛河                          ,卢氏                          ,-,-,-
2013/1/2,洛河                          ,故县水库蓄水量,527.43,(5.35)亿,-
2013/1/2,洛河                          ,故县水库出库,-,-,-
2013/1/2,洛河                          ,长水（二）                    ,377.86,0.4,-
2013/1/2,洛河                          ,白马寺                        ,112.75,30.8,-
2013/1/2,伊洛河                        ,黑石关                        ,105.09,35.6,-
2013/1/2,丹河                          ,山路坪                        ,-,-,-
2013/1/2,沁河                          ,五龙口                        ,-,-,-
2013/1/2,沁河                          ,武陟                          ,99.25,4,-
2013/1/2,黄河                          ,花园口                        ,88.99,903,-
2013/1/2,黄河                          ,夹河滩                        ,72.51,840,-
2013/1/2,黄河                          ,高村                          ,58.61,945,-
2013/1/2,黄河                          ,孙口                          ,43.99,965,-
2013/1/2,大汶河                        ,戴村坝,-,-,-
2013/1/2,东平湖                        ,东平湖老湖蓄水量,41.64,(3.28)亿,-
2013/1/2,大汶河                        ,出湖闸,-,-,-
2013/1/2,黄河                          ,艾山                          ,37.24,867,-
2013/1/2,黄河                          ,泺口                          ,26.15,815,-
2013/1/2,黄河                          ,利津                          ,9.91,698,-
2013/1/3,黄河                          ,唐乃亥                        ,2670.49,160,-
2013/1/3,黄河                          ,龙羊峡入库,-,198,-
2013/1/3,黄河                          ,龙羊峡蓄水量,2592.62,(220)亿,-
2013/1/3,黄河                          ,龙羊峡出库,-,656,-
2013/1/3,黄河                          ,刘家峡入库,-,726,-
2013/1/3,黄河                          ,刘家峡蓄水量,1723.16,(26.2)亿,-
2013/1/3,黄河                          ,刘家峡出库,-,545,-
2013/1/3,黄河                          ,兰州                          ,1510.92,617,-
2013/1/3,黄河                          ,下河沿                        ,1229.55,698,-
2013/1/3,黄河                          ,石嘴山                        ,1088.11,329,-
2013/1/3,黄河                          ,巴彦高勒                      ,1052.62,470,-
2013/1/3,黄河                          ,三湖河口                      ,1018.04,370,-
2013/1/3,黄河                          ,包头                          ,-,-,-
2013/1/3,黄河                          ,头道拐                        ,987.94,537,-
2013/1/3,黄河                          ,万家寨蓄水量,975.93,(3.47)亿,-
2013/1/3,黄河                          ,万家寨上出库,-,379,-
2013/1/3,黄河                          ,万家寨下                      ,898.52,379,-
2013/1/3,黄河                          ,府谷                          ,806.36,178,-
2013/1/3,黄河                          ,吴堡                          ,635.7,410,*22.6
2013/1/3,黄河                          ,龙门                          ,381.28,389,*42.6
2013/1/3,汾河                          ,河津                          ,370.74,12.7,*0.661
2013/1/3,北洛河                        ,状头                          ,361.52,5.78,-
2013/1/3,泾河                          ,张家山                        ,420.25,1.22,-
2013/1/3,渭河                          ,咸阳                          ,380.65,63.2,-
2013/1/3,渭河                          ,华县(二)                      ,333.74,77,*11.5
2013/1/3,黄河                          ,潼关                          ,324.99,417,*22.4
2013/1/3,黄河                          ,史家滩蓄水量,317.85,(5.08)亿,-
2013/1/3,黄河                          ,三门峡                        ,272,102,*29.1
2013/1/3,黄河                          ,小浪底上蓄水量,263.52,(71.4)亿,-
2013/1/3,黄河                          ,小浪底                        ,133.92,734,*77.6
2013/1/3,伊河                          ,东湾                          ,-,-,-
2013/1/3,伊河                          ,陆浑坝上蓄水量,314.33,(4.70)亿,-
2013/1/3,伊河                          ,陆浑坝上出库,-,-,-
2013/1/3,伊河                          ,龙门镇                        ,147.44,6.3,-
2013/1/3,洛河                          ,卢氏                          ,-,-,-
2013/1/3,洛河                          ,故县水库蓄水量,527.31,(5.33)亿,-
2013/1/3,洛河                          ,故县水库出库,-,-,-
2013/1/3,洛河                          ,长水（二）                    ,377.97,1.27,-
2013/1/3,洛河                          ,白马寺                        ,112.75,30.8,-
2013/1/3,伊洛河                        ,黑石关                        ,105.28,48.9,-
2013/1/3,丹河                          ,山路坪                        ,-,-,-
2013/1/3,沁河                          ,五龙口                        ,-,-,-
2013/1/3,沁河                          ,武陟                          ,99.25,4,-
2013/1/3,黄河                          ,花园口                        ,88.9,824,-
2013/1/3,黄河                          ,夹河滩                        ,72.43,760,-
2013/1/3,黄河                          ,高村                          ,58.58,895,-
2013/1/3,黄河                          ,孙口                          ,43.77,800,-
2013/1/3,大汶河                        ,戴村坝,-,-,-
2013/1/3,东平湖                        ,东平湖老湖蓄水量,41.64,(3.28)亿,-
2013/1/3,大汶河                        ,出湖闸,-,-,-
2013/1/3,黄河                          ,艾山                          ,37.35,975,-
2013/1/3,黄河                          ,泺口                          ,26.27,855,-
2013/1/3,黄河                          ,利津                          ,10.09,878,-
2013/1/4,黄河                          ,唐乃亥                        ,2670.6,188,-
2013/1/4,黄河                          ,龙羊峡入库,-,287,-
2013/1/4,黄河                          ,龙羊峡蓄水量,2592.53,(219)亿,-
2013/1/4,黄河                          ,龙羊峡出库,-,662,-
2013/1/4,黄河                          ,刘家峡入库,-,780,-
2013/1/4,黄河                          ,刘家峡蓄水量,1723.37,(26.4)亿,-
2013/1/4,黄河                          ,刘家峡出库,-,526,-
2013/1/4,黄河                          ,兰州                          ,1510.94,628,-
2013/1/4,黄河                          ,下河沿                        ,1229.39,612,-
2013/1/4,黄河                          ,石嘴山                        ,1088.06,330,-
2013/1/4,黄河                          ,巴彦高勒                      ,1052.45,460,-
2013/1/4,黄河                          ,三湖河口                      ,1018.14,395,-
2013/1/4,黄河                          ,包头                          ,-,-,-
2013/1/4,黄河                          ,头道拐                        ,988.12,537,-
2013/1/4,黄河                          ,万家寨蓄水量,975.42,(3.35)亿,-
2013/1/4,黄河                          ,万家寨上出库,-,246,-
2013/1/4,黄河                          ,万家寨下                      ,898.23,246,-
2013/1/4,黄河                          ,府谷                          ,807.58,519,-
2013/1/4,黄河                          ,吴堡                          ,635.69,408,*22.6
2013/1/4,黄河                          ,龙门                          ,381.32,400,*42.6
2013/1/4,汾河                          ,河津                          ,370.8,14,*0.661
2013/1/4,北洛河                        ,状头                          ,361.5,5.07,-
2013/1/4,泾河                          ,张家山                        ,420.25,1.22,-
2013/1/4,渭河                          ,咸阳                          ,380.65,63.2,-
2013/1/4,渭河                          ,华县(二)                      ,333.78,82,*11.5
2013/1/4,黄河                          ,潼关                          ,324.95,385,*22.4
2013/1/4,黄河                          ,史家滩蓄水量,317.58,(4.86)亿,-
2013/1/4,黄河                          ,三门峡                        ,273.17,391,*29.1
2013/1/4,黄河                          ,小浪底上蓄水量,263.48,(71.3)亿,-
2013/1/4,黄河                          ,小浪底                        ,133.75,595,*77.6
2013/1/4,伊河                          ,东湾                          ,-,-,-
2013/1/4,伊河                          ,陆浑坝上蓄水量,314.27,(4.68)亿,-
2013/1/4,伊河                          ,陆浑坝上出库,-,-,-
2013/1/4,伊河                          ,龙门镇                        ,147.44,6.3,-
2013/1/4,洛河                          ,卢氏                          ,-,-,-
2013/1/4,洛河                          ,故县水库蓄水量,527.13,(5.30)亿,-
2013/1/4,洛河                          ,故县水库出库,-,-,-
2013/1/4,洛河                          ,长水（二）                    ,377.97,1.27,-
2013/1/4,洛河                          ,白马寺                        ,112.42,13.5,-
2013/1/4,伊洛河                        ,黑石关                        ,105.01,31.1,-
2013/1/4,丹河                          ,山路坪                        ,-,-,-
2013/1/4,沁河                          ,五龙口                        ,-,-,-
2013/1/4,沁河                          ,武陟                          ,99.25,4,-
2013/1/4,黄河                          ,花园口                        ,88.74,696,-
2013/1/4,黄河                          ,夹河滩                        ,72.37,705,-
2013/1/4,黄河                          ,高村                          ,58.56,870,-
2013/1/4,黄河                          ,孙口                          ,43.82,840,-
2013/1/4,大汶河                        ,戴村坝,-,-,-
2013/1/4,东平湖                        ,东平湖老湖蓄水量,41.64,(3.28)亿,-
2013/1/4,大汶河                        ,出湖闸,-,-,-
2013/1/4,黄河                          ,艾山                          ,37.24,865,-
2013/1/4,黄河                          ,泺口                          ,25.92,740,-
2013/1/4,黄河                          ,利津                          ,10.39,1070,-
2013/1/5,黄河                          ,唐乃亥                        ,2670.59,186,-
2013/1/5,黄河                          ,龙羊峡入库,-,238,-
2013/1/5,黄河                          ,龙羊峡蓄水量,2592.41,(219)亿,-
2013/1/5,黄河                          ,龙羊峡出库,-,749,-
2013/1/5,黄河                          ,刘家峡入库,-,834,-
2013/1/5,黄河                          ,刘家峡蓄水量,1723.6,(26.6)亿,-
2013/1/5,黄河                          ,刘家峡出库,-,556,-
2013/1/5,黄河                          ,兰州                          ,1510.96,638,-
2013/1/5,黄河                          ,下河沿                        ,1229.44,638,-
2013/1/5,黄河                          ,石嘴山                        ,1088.11,360,-
2013/1/5,黄河                          ,巴彦高勒                      ,1052.33,450,-
2013/1/5,黄河                          ,三湖河口                      ,1018.21,415,-
2013/1/5,黄河                          ,包头                          ,-,-,-
2013/1/5,黄河                          ,头道拐                        ,988.14,540,-
2013/1/5,黄河                          ,万家寨蓄水量,975.36,(3.33)亿,-
2013/1/5,黄河                          ,万家寨上出库,-,323,-
2013/1/5,黄河                          ,万家寨下                      ,898.4,323,-
2013/1/5,黄河                          ,府谷                          ,807.55,510,-
2013/1/5,黄河                          ,吴堡                          ,635.41,286,*22.6
2013/1/5,黄河                          ,龙门                          ,382.12,616,*42.6
2013/1/5,汾河                          ,河津                          ,370.74,12.7,*0.661
2013/1/5,北洛河                        ,状头                          ,361.5,5.07,-
2013/1/5,泾河                          ,张家山                        ,420.25,1.22,-
2013/1/5,渭河                          ,咸阳                          ,380.64,62.5,-
2013/1/5,渭河                          ,华县(二)                      ,333.76,79.7,*11.5
2013/1/5,黄河                          ,潼关                          ,325.13,550,*22.4
2013/1/5,黄河                          ,史家滩蓄水量,317.32,(4.66)亿,-
2013/1/5,黄河                          ,三门峡                        ,272.14,124,*29.1
2013/1/5,黄河                          ,小浪底上蓄水量,263.42,(71.2)亿,-
2013/1/5,黄河                          ,小浪底                        ,133.49,434,*77.6
2013/1/5,伊河                          ,东湾                          ,-,-,-
2013/1/5,伊河                          ,陆浑坝上蓄水量,314.22,(4.66)亿,-
2013/1/5,伊河                          ,陆浑坝上出库,-,-,-
2013/1/5,伊河                          ,龙门镇                        ,147.44,6.3,-
2013/1/5,洛河                          ,卢氏                          ,-,-,-
2013/1/5,洛河                          ,故县水库蓄水量,526.98,(5.28)亿,-
2013/1/5,洛河                          ,故县水库出库,-,-,-
2013/1/5,洛河                          ,长水（二）                    ,377.99,1.44,-
2013/1/5,洛河                          ,白马寺                        ,112.4,13,-
2013/1/5,伊洛河                        ,黑石关                        ,104.76,17.9,-
2013/1/5,丹河                          ,山路坪                        ,-,-,-
2013/1/5,沁河                          ,五龙口                        ,141.18,4.55,-
2013/1/5,沁河                          ,武陟                          ,99.25,4,-
2013/1/5,黄河                          ,花园口                        ,88.76,713,-
2013/1/5,黄河                          ,夹河滩                        ,72.34,735,-
2013/1/5,黄河                          ,高村                          ,58.53,760,-
2013/1/5,黄河                          ,孙口                          ,43.81,710,-
2013/1/5,大汶河                        ,戴村坝,-,-,-
2013/1/5,东平湖                        ,东平湖老湖蓄水量,41.64,(3.28)亿,-
2013/1/5,大汶河                        ,出湖闸,-,-,-
2013/1/5,黄河                          ,艾山                          ,37.19,817,-
2013/1/5,黄河                          ,泺口                          ,26.19,830,-
2013/1/5,黄河                          ,利津                          ,9.97,735,-
2013/1/6,黄河                          ,唐乃亥                        ,2670.55,175,-
2013/1/6,黄河                          ,龙羊峡入库,-,178,-
2013/1/6,黄河                          ,龙羊峡蓄水量,2592.28,(218)亿,-
2013/1/6,黄河                          ,龙羊峡出库,-,721,-
2013/1/6,黄河                          ,刘家峡入库,-,841,-
2013/1/6,黄河                          ,刘家峡蓄水量,1723.75,(26.8)亿,-
2013/1/6,黄河                          ,刘家峡出库,-,660,-
2013/1/6,黄河                          ,兰州                          ,1511.07,699,-
2013/1/6,黄河                          ,下河沿                        ,1229.38,606,-
2013/1/6,黄河                          ,石嘴山                        ,1088.11,360,-
2013/1/6,黄河                          ,巴彦高勒                      ,1052.24,435,-
2013/1/6,黄河                          ,三湖河口                      ,1018.29,438,-
2013/1/6,黄河                          ,包头                          ,-,-,-
2013/1/6,黄河                          ,头道拐                        ,988.14,540,-
2013/1/6,黄河                          ,万家寨蓄水量,974.52,(3.13)亿,-
2013/1/6,黄河                          ,万家寨上出库,-,379,-
2013/1/6,黄河                          ,万家寨下                      ,898.52,379,-
2013/1/6,黄河                          ,府谷                          ,807.65,535,-
2013/1/6,黄河                          ,吴堡                          ,636.35,725,*22.6
2013/1/6,黄河                          ,龙门                          ,381.29,391,*42.6
2013/1/6,汾河                          ,河津                          ,370.71,12.1,*0.661
2013/1/6,北洛河                        ,状头                          ,361.5,5.07,-
2013/1/6,泾河                          ,张家山                        ,420.25,1.22,-
2013/1/6,渭河                          ,咸阳                          ,380.65,63.2,-
2013/1/6,渭河                          ,华县(二)                      ,333.79,82.8,*11.5
2013/1/6,黄河                          ,潼关                          ,325.7,705,*22.4
2013/1/6,黄河                          ,史家滩蓄水量,317.4,(4.72)亿,-
2013/1/6,黄河                          ,三门峡                        ,271.25,40.6,*29.1
2013/1/6,黄河                          ,小浪底上蓄水量,263.22,(70.7)亿,-
2013/1/6,黄河                          ,小浪底                        ,133.77,610,*77.6
2013/1/6,伊河                          ,东湾                          ,-,-,-
2013/1/6,伊河                          ,陆浑坝上蓄水量,314.23,(4.67)亿,-
2013/1/6,伊河                          ,陆浑坝上出库,-,-,-
2013/1/6,伊河                          ,龙门镇                        ,147.43,5.8,-
2013/1/6,洛河                          ,卢氏                          ,-,-,-
2013/1/6,洛河                          ,故县水库蓄水量,526.81,(5.25)亿,-
2013/1/6,洛河                          ,故县水库出库,-,-,-
2013/1/6,洛河                          ,长水（二）                    ,378.58,30.9,-
2013/1/6,洛河                          ,白马寺                        ,112.5,15.9,-
2013/1/6,伊洛河                        ,黑石关                        ,104.7,15,-
2013/1/6,丹河                          ,山路坪                        ,-,-,-
2013/1/6,沁河                          ,五龙口                        ,-,-,-
2013/1/6,沁河                          ,武陟                          ,99.25,4,-
2013/1/6,黄河                          ,花园口                        ,88.68,616,-
2013/1/6,黄河                          ,夹河滩                        ,72.22,620,-
2013/1/6,黄河                          ,高村                          ,58.49,720,-
2013/1/6,黄河                          ,孙口                          ,43.52,472,-
2013/1/6,大汶河                        ,戴村坝,-,-,-
2013/1/6,东平湖                        ,东平湖老湖蓄水量,41.64,(3.28)亿,-
2013/1/6,大汶河                        ,出湖闸,-,-,-
2013/1/6,黄河                          ,艾山                          ,37.05,610,-
2013/1/6,黄河                          ,泺口                          ,26.2,835,-
2013/1/6,黄河                          ,利津                          ,10.08,800,-
2013/1/7,黄河                          ,唐乃亥                        ,2670.57,180,-
2013/1/7,黄河                          ,龙羊峡入库,-,215,-
2013/1/7,黄河                          ,龙羊峡蓄水量,2592.21,(218)亿,-
2013/1/7,黄河                          ,龙羊峡出库,-,506,-
2013/1/7,黄河                          ,刘家峡入库,-,869,-
2013/1/7,黄河                          ,刘家峡蓄水量,1724.05,(27.1)亿,-
2013/1/7,黄河                          ,刘家峡出库,-,494,-
2013/1/7,黄河                          ,兰州                          ,1510.67,492,-
2013/1/7,黄河                          ,下河沿                        ,1229.56,703,-
2013/1/7,黄河                          ,石嘴山                        ,1088.11,360,-
2013/1/7,黄河                          ,巴彦高勒                      ,1052.24,435,-
2013/1/7,黄河                          ,三湖河口                      ,1018.34,450,-
2013/1/7,黄河                          ,包头                          ,-,-,-
2013/1/7,黄河                          ,头道拐                        ,988.09,535,-
2013/1/7,黄河                          ,万家寨蓄水量,974.72,(3.18)亿,-
2013/1/7,黄河                          ,万家寨上出库,-,95,-
2013/1/7,黄河                          ,万家寨下                      ,897.81,95,-
2013/1/7,黄河                          ,府谷                          ,807.34,440,-
2013/1/7,黄河                          ,吴堡                          ,636.13,616,*22.6
2013/1/7,黄河                          ,龙门                          ,381.16,359,*42.6
2013/1/7,汾河                          ,河津                          ,370.77,13.3,*0.661
2013/1/7,北洛河                        ,状头                          ,361.46,3.78,-
2013/1/7,泾河                          ,张家山                        ,420.25,1.22,-
2013/1/7,渭河                          ,咸阳                          ,380.65,63.2,-
2013/1/7,渭河                          ,华县(二)                      ,333.73,76.2,*11.5
2013/1/7,黄河                          ,潼关                          ,326.29,995,*22.4
2013/1/7,黄河                          ,史家滩蓄水量,317.52,(4.81)亿,-
2013/1/7,黄河                          ,三门峡                        ,272.54,201,*29.1
2013/1/7,黄河                          ,小浪底上蓄水量,263.05,(70.3)亿,-
2013/1/7,黄河                          ,小浪底                        ,133.71,565,*77.6
2013/1/7,伊河                          ,东湾                          ,-,-,-
2013/1/7,伊河                          ,陆浑坝上蓄水量,314.24,(4.67)亿,-
2013/1/7,伊河                          ,陆浑坝上出库,-,-,-
2013/1/7,伊河                          ,龙门镇                        ,147.33,2,-
2013/1/7,洛河                          ,卢氏                          ,-,-,-
2013/1/7,洛河                          ,故县水库蓄水量,526.83,(5.25)亿,-
2013/1/7,洛河                          ,故县水库出库,-,-,-
2013/1/7,洛河                          ,长水（二）                    ,378.03,1.9,-
2013/1/7,洛河                          ,白马寺                        ,112.58,18.8,-
2013/1/7,伊洛河                        ,黑石关                        ,104.95,28,-
2013/1/7,丹河                          ,山路坪                        ,-,-,-
2013/1/7,沁河                          ,五龙口                        ,-,-,-
2013/1/7,沁河                          ,武陟                          ,99.25,4,-
2013/1/7,黄河                          ,花园口                        ,88.8,720,-
2013/1/7,黄河                          ,夹河滩                        ,72.24,640,-
2013/1/7,黄河                          ,高村                          ,58.55,780,-
2013/1/7,黄河                          ,孙口                          ,43.5,512,-
2013/1/7,大汶河                        ,戴村坝,-,-,-
2013/1/7,东平湖                        ,东平湖老湖蓄水量,41.64,(3.28)亿,-
2013/1/7,大汶河                        ,出湖闸,-,-,-
2013/1/7,黄河                          ,艾山                          ,36.95,500,-
2013/1/7,黄河                          ,泺口                          ,26.06,770,-
2013/1/7,黄河                          ,利津                          ,9.93,700,-
2013/1/8,黄河                          ,唐乃亥                        ,2670.54,173,-
2013/1/8,黄河                          ,龙羊峡入库,-,208,-
2013/1/8,黄河                          ,龙羊峡蓄水量,2592.13,(218)亿,-
2013/1/8,黄河                          ,龙羊峡出库,-,550,-
2013/1/8,黄河                          ,刘家峡入库,-,919,-
2013/1/8,黄河                          ,刘家峡蓄水量,1724.37,(27.4)亿,-
2013/1/8,黄河                          ,刘家峡出库,-,541,-
2013/1/8,黄河                          ,兰州                          ,1510.92,617,-
2013/1/8,黄河                          ,下河沿                        ,1229.42,627,-
2013/1/8,黄河                          ,石嘴山                        ,1088.12,360,-
2013/1/8,黄河                          ,巴彦高勒                      ,1052.28,438,-
2013/1/8,黄河                          ,三湖河口                      ,1018.4,470,-
2013/1/8,黄河                          ,包头                          ,-,-,-
2013/1/8,黄河                          ,头道拐                        ,988.02,465,-
2013/1/8,黄河                          ,万家寨蓄水量,974.92,(3.23)亿,-
2013/1/8,黄河                          ,万家寨上出库,-,246,-
2013/1/8,黄河                          ,万家寨下                      ,898.23,246,-
2013/1/8,黄河                          ,府谷                          ,806.54,218,-
2013/1/8,黄河                          ,吴堡                          ,636.29,695,*22.6
2013/1/8,黄河                          ,龙门                          ,382.37,668,*42.6
2013/1/8,汾河                          ,河津                          ,371,19.4,*0.661
2013/1/8,北洛河                        ,状头                          ,361.55,7.02,-
2013/1/8,泾河                          ,张家山                        ,420.25,1.22,-
2013/1/8,渭河                          ,咸阳                          ,380.63,61.7,-
2013/1/8,渭河                          ,华县(二)                      ,333.72,75.3,*11.5
2013/1/8,黄河                          ,潼关                          ,325.98,835,*22.4
2013/1/8,黄河                          ,史家滩蓄水量,317.57,(4.85)亿,-
2013/1/8,黄河                          ,三门峡                        ,272.94,311,*29.1
2013/1/8,黄河                          ,小浪底上蓄水量,262.88,(70)亿,-
2013/1/8,黄河                          ,小浪底                        ,133.69,552,*77.6
2013/1/8,伊河                          ,东湾                          ,-,-,-
2013/1/8,伊河                          ,陆浑坝上蓄水量,314.26,(4.68)亿,-
2013/1/8,伊河                          ,陆浑坝上出库,-,-,-
2013/1/8,伊河                          ,龙门镇                        ,147.34,2.2,-
2013/1/8,洛河                          ,卢氏                          ,-,-,-
2013/1/8,洛河                          ,故县水库蓄水量,526.85,(5.25)亿,-
2013/1/8,洛河                          ,故县水库出库,-,-,-
2013/1/8,洛河                          ,长水（二）                    ,377.95,1.05,-
2013/1/8,洛河                          ,白马寺                        ,112.68,24.5,-
2013/1/8,伊洛河                        ,黑石关                        ,104.98,29.8,-
2013/1/8,丹河                          ,山路坪                        ,-,-,-
2013/1/8,沁河                          ,五龙口                        ,-,-,-
2013/1/8,沁河                          ,武陟                          ,99.25,4,-
2013/1/8,黄河                          ,花园口                        ,88.73,658,-
2013/1/8,黄河                          ,夹河滩                        ,72.26,660,-
2013/1/8,黄河                          ,高村                          ,58.45,480,-
2013/1/8,黄河                          ,孙口                          ,43.59,590,-
2013/1/8,大汶河                        ,戴村坝,-,-,-
2013/1/8,东平湖                        ,东平湖老湖蓄水量,41.64,(3.28)亿,-
2013/1/8,大汶河                        ,出湖闸,-,-,-
2013/1/8,黄河                          ,艾山                          ,37.09,655,-
2013/1/8,黄河                          ,泺口                          ,25.78,655,-
2013/1/8,黄河                          ,利津                          ,9.86,652,-
2013/1/9,黄河                          ,唐乃亥                        ,2670.55,175,-
2013/1/9,黄河                          ,龙羊峡入库,-,221,-
2013/1/9,黄河                          ,龙羊峡蓄水量,2592.02,(217)亿,-
2013/1/9,黄河                          ,龙羊峡出库,-,682,-
2013/1/9,黄河                          ,刘家峡入库,-,974,-
2013/1/9,黄河                          ,刘家峡蓄水量,1724.74,(27.8)亿,-
2013/1/9,黄河                          ,刘家峡出库,-,523,-
2013/1/9,黄河                          ,兰州                          ,1510.59,454,-
2013/1/9,黄河                          ,下河沿                        ,1229.41,622,-
2013/1/9,黄河                          ,石嘴山                        ,1088.15,352,-
2013/1/9,黄河                          ,巴彦高勒                      ,1052.28,438,-
2013/1/9,黄河                          ,三湖河口                      ,1018.4,470,-
2013/1/9,黄河                          ,包头                          ,-,-,-
2013/1/9,黄河                          ,头道拐                        ,987.94,450,-
2013/1/9,黄河                          ,万家寨蓄水量,975.69,(3.41)亿,-
2013/1/9,黄河                          ,万家寨上出库,-,93,-
2013/1/9,黄河                          ,万家寨下                      ,897.8,93,-
