日期,河名,站名,水位,流量,含沙量
2017/1/1,大汶河                        ,戴村坝,-,-,-
2017/1/1,东平湖                        ,东平湖老湖蓄水量,41.91,(3.97)亿,-
2017/1/1,大汶河                        ,出湖闸,-,-,-
2017/1/1,黄河                          ,艾山                          ,35.48,180,*14.3
2017/1/1,黄河                          ,泺口                          ,24.18,184,*19.6
2017/1/1,黄河                          ,利津                          ,8.3,164,*10.5
2017/1/2,黄河                          ,唐乃亥                        ,2670.59,175,-
2017/1/2,黄河                          ,龙羊峡入库,-,181,-
2017/1/2,黄河                          ,龙羊峡蓄水量,2577.54,(168)亿,-
2017/1/2,黄河                          ,龙羊峡出库,-,307,-
2017/1/2,黄河                          ,刘家峡入库,-,291,-
2017/1/2,黄河                          ,刘家峡蓄水量,1724.32,(27.4)亿,-
2017/1/2,黄河                          ,刘家峡出库,-,316,-
2017/1/2,黄河                          ,兰州                          ,1510.24,337,-
2017/1/2,黄河                          ,下河沿                        ,1229.07,476,-
2017/1/2,黄河                          ,石嘴山                        ,1085.2,522,-
2017/1/2,黄河                          ,巴彦高勒                      ,1050.67,500,-
2017/1/2,黄河                          ,三湖河口                      ,1017.05,336,-
2017/1/2,黄河                          ,包头                          ,1002.74,312,-
2017/1/2,黄河                          ,头道拐                        ,986.64,350,-
2017/1/2,黄河                          ,万家寨蓄水量,969.16,(1.85)亿,-
2017/1/2,黄河                          ,万家寨上出库,-,100,-
2017/1/2,黄河                          ,万家寨下                      ,897.97,100,-
2017/1/2,黄河                          ,府谷                          ,806.72,342,-
2017/1/2,黄河                          ,吴堡                          ,635.8,385,*22.6
2017/1/2,黄河                          ,龙门                          ,378.96,475,*42.6
2017/1/2,汾河                          ,河津                          ,370.64,15.5,*0.661
2017/1/2,北洛河                        ,状头                          ,361.24,0.276,-
2017/1/2,泾河                          ,张家山                        ,420.26,2.02,-
2017/1/2,渭河                          ,咸阳                          ,380.22,23.7,-
2017/1/2,渭河                          ,华县(二)                      ,333.84,47,*11.5
2017/1/2,黄河                          ,潼关                          ,325.69,385,*22.4
2017/1/2,黄河                          ,史家滩蓄水量,317.58,(4.40)亿,-
2017/1/2,黄河                          ,三门峡                        ,273.08,359,*29.1
2017/1/2,黄河                          ,小浪底上蓄水量,257.87,(54)亿,-
2017/1/2,黄河                          ,小浪底                        ,134.05,487,*77.6
2017/1/2,伊河                          ,东湾                          ,-,-,-
2017/1/2,伊河                          ,陆浑坝上蓄水量,312.4,(4.05)亿,-
2017/1/2,伊河                          ,陆浑坝上出库,-,-,-
2017/1/2,伊河                          ,龙门镇                        ,147.53,11,-
2017/1/2,洛河                          ,卢氏                          ,-,-,-
2017/1/2,洛河                          ,故县水库蓄水量,523.19,(4.70)亿,-
2017/1/2,洛河                          ,故县水库出库,-,-,-
2017/1/2,洛河                          ,长水（二）                    ,377.78,0.772,-
2017/1/2,洛河                          ,白马寺                        ,112.79,20.5,-
2017/1/2,伊洛河                        ,黑石关                        ,106.04,7.8,-
2017/1/2,丹河                          ,山路坪                        ,-,-,-
2017/1/2,沁河                          ,五龙口                        ,-,-,-
2017/1/2,沁河                          ,武陟                          ,98.83,11.8,-
2017/1/2,黄河                          ,花园口                        ,87.15,193,*8.34
2017/1/2,黄河                          ,夹河滩                        ,70.6,238,*8.47
2017/1/2,黄河                          ,高村                          ,57.07,212,*7.02
2017/1/2,黄河                          ,孙口                          ,42.15,213,*15
2017/1/2,大汶河                        ,戴村坝,-,-,-
2017/1/2,东平湖                        ,东平湖老湖蓄水量,41.9,(3.96)亿,-
2017/1/2,大汶河                        ,出湖闸,-,-,-
2017/1/2,黄河                          ,艾山                          ,35.45,172,*14.3
2017/1/2,黄河                          ,泺口                          ,24.16,180,*19.6
2017/1/2,黄河                          ,利津                          ,8.3,164,*10.5
2017/1/3,黄河                          ,唐乃亥                        ,2670.66,199,-
2017/1/3,黄河                          ,龙羊峡入库,-,207,-
2017/1/3,黄河                          ,龙羊峡蓄水量,2577.5,(168)亿,-
2017/1/3,黄河                          ,龙羊峡出库,-,297,-
2017/1/3,黄河                          ,刘家峡入库,-,375,-
2017/1/3,黄河                          ,刘家峡蓄水量,1724.33,(27.4)亿,-
2017/1/3,黄河                          ,刘家峡出库,-,310,-
2017/1/3,黄河                          ,兰州                          ,1510.4,406,-
2017/1/3,黄河                          ,下河沿                        ,1229.06,472,-
2017/1/3,黄河                          ,石嘴山                        ,1085.15,499,-
2017/1/3,黄河                          ,巴彦高勒                      ,1050.73,509,-
2017/1/3,黄河                          ,三湖河口                      ,1017.05,336,-
2017/1/3,黄河                          ,包头                          ,1002.74,312,-
2017/1/3,黄河                          ,头道拐                        ,986.63,347,-
2017/1/3,黄河                          ,万家寨蓄水量,969.48,(1.90)亿,-
2017/1/3,黄河                          ,万家寨上出库,-,96,-
2017/1/3,黄河                          ,万家寨下                      ,897.95,96,-
2017/1/3,黄河                          ,府谷                          ,806.59,309,-
2017/1/3,黄河                          ,吴堡                          ,635.76,393,*22.6
2017/1/3,黄河                          ,龙门                          ,378.9,422,*42.6
2017/1/3,汾河                          ,河津                          ,370.67,16.2,*0.661
2017/1/3,北洛河                        ,状头                          ,361.24,0.276,-
2017/1/3,泾河                          ,张家山                        ,420.26,2.02,-
2017/1/3,渭河                          ,咸阳                          ,380.22,23.7,-
2017/1/3,渭河                          ,华县(二)                      ,333.83,46.6,*11.5
2017/1/3,黄河                          ,潼关                          ,325.8,480,*22.4
2017/1/3,黄河                          ,史家滩蓄水量,317.71,(4.50)亿,-
2017/1/3,黄河                          ,三门峡                        ,272.34,161,*29.1
2017/1/3,黄河                          ,小浪底上蓄水量,257.98,(54.3)亿,-
2017/1/3,黄河                          ,小浪底                        ,133.84,319,*77.6
2017/1/3,伊河                          ,东湾                          ,-,-,-
2017/1/3,伊河                          ,陆浑坝上蓄水量,312.38,(4.05)亿,-
2017/1/3,伊河                          ,陆浑坝上出库,-,-,-
2017/1/3,伊河                          ,龙门镇                        ,147.52,10.5,-
2017/1/3,洛河                          ,卢氏                          ,-,-,-
2017/1/3,洛河                          ,故县水库蓄水量,523.24,(4.71)亿,-
2017/1/3,洛河                          ,故县水库出库,-,-,-
2017/1/3,洛河                          ,长水（二）                    ,377.78,0.772,-
2017/1/3,洛河                          ,白马寺                        ,112.77,18,-
2017/1/3,伊洛河                        ,黑石关                        ,106.09,7.62,-
2017/1/3,丹河                          ,山路坪                        ,-,-,-
2017/1/3,沁河                          ,五龙口                        ,-,-,-
2017/1/3,沁河                          ,武陟                          ,98.83,11.8,-
2017/1/3,黄河                          ,花园口                        ,87.16,197,*8.34
2017/1/3,黄河                          ,夹河滩                        ,70.59,236,*8.47
2017/1/3,黄河                          ,高村                          ,57.05,197,*7.02
2017/1/3,黄河                          ,孙口                          ,42.1,206,*15
2017/1/3,大汶河                        ,戴村坝,-,-,-
2017/1/3,东平湖                        ,东平湖老湖蓄水量,41.91,(3.97)亿,-
2017/1/3,大汶河                        ,出湖闸,-,-,-
2017/1/3,黄河                          ,艾山                          ,35.43,198,*14.3
2017/1/3,黄河                          ,泺口                          ,24.14,174,*19.6
2017/1/3,黄河                          ,利津                          ,8.29,162,*10.5
2017/1/4,黄河                          ,唐乃亥                        ,2670.6,178,-
2017/1/4,黄河                          ,龙羊峡入库,-,191,-
2017/1/4,黄河                          ,龙羊峡蓄水量,2577.46,(168)亿,-
2017/1/4,黄河                          ,龙羊峡出库,-,301,-
2017/1/4,黄河                          ,刘家峡入库,-,310,-
2017/1/4,黄河                          ,刘家峡蓄水量,1724.32,(27.4)亿,-
2017/1/4,黄河                          ,刘家峡出库,-,310,-
2017/1/4,黄河                          ,兰州                          ,1510.29,358,-
2017/1/4,黄河                          ,下河沿                        ,1228.97,437,-
2017/1/4,黄河                          ,石嘴山                        ,1085.16,503,-
2017/1/4,黄河                          ,巴彦高勒                      ,1050.87,518,-
2017/1/4,黄河                          ,三湖河口                      ,1017.09,348,-
2017/1/4,黄河                          ,包头                          ,1002.72,305,-
2017/1/4,黄河                          ,头道拐                        ,986.62,344,-
2017/1/4,黄河                          ,万家寨蓄水量,969.12,(1.84)亿,-
2017/1/4,黄河                          ,万家寨上出库,-,429,-
2017/1/4,黄河                          ,万家寨下                      ,898.85,429,-
2017/1/4,黄河                          ,府谷                          ,806.36,250,-
2017/1/4,黄河                          ,吴堡                          ,635.75,364,*22.6
2017/1/4,黄河                          ,龙门                          ,378.88,442,*42.6
2017/1/4,汾河                          ,河津                          ,370.61,14.7,*0.661
2017/1/4,北洛河                        ,状头                          ,361.23,0.212,-
2017/1/4,泾河                          ,张家山                        ,420.26,2.02,-
2017/1/4,渭河                          ,咸阳                          ,380.22,23.7,-
2017/1/4,渭河                          ,华县(二)                      ,333.85,47.5,*11.5
2017/1/4,黄河                          ,潼关                          ,325.85,520,*22.4
2017/1/4,黄河                          ,史家滩蓄水量,317.76,(4.54)亿,-
2017/1/4,黄河                          ,三门峡                        ,273.85,695,*29.1
2017/1/4,黄河                          ,小浪底上蓄水量,258.02,(54.3)亿,-
2017/1/4,黄河                          ,小浪底                        ,133.81,297,*77.6
2017/1/4,伊河                          ,东湾                          ,-,-,-
2017/1/4,伊河                          ,陆浑坝上蓄水量,312.37,(4.04)亿,-
2017/1/4,伊河                          ,陆浑坝上出库,-,-,-
2017/1/4,伊河                          ,龙门镇                        ,147.52,10.5,-
2017/1/4,洛河                          ,卢氏                          ,-,-,-
2017/1/4,洛河                          ,故县水库蓄水量,523.17,(4.70)亿,-
2017/1/4,洛河                          ,故县水库出库,-,-,-
2017/1/4,洛河                          ,长水（二）                    ,377.78,0.772,-
2017/1/4,洛河                          ,白马寺                        ,112.81,24,-
2017/1/4,伊洛河                        ,黑石关                        ,106.28,7.62,-
2017/1/4,丹河                          ,山路坪                        ,-,-,-
2017/1/4,沁河                          ,五龙口                        ,-,-,-
2017/1/4,沁河                          ,武陟                          ,98.78,10.6,-
2017/1/4,黄河                          ,花园口                        ,87.18,202,*8.34
2017/1/4,黄河                          ,夹河滩                        ,70.59,236,*8.47
2017/1/4,黄河                          ,高村                          ,57.04,191,*7.02
2017/1/4,黄河                          ,孙口                          ,42.09,205,*15
2017/1/4,大汶河                        ,戴村坝,-,-,-
2017/1/4,东平湖                        ,东平湖老湖蓄水量,41.91,(3.97)亿,-
2017/1/4,大汶河                        ,出湖闸,-,-,-
2017/1/4,黄河                          ,艾山                          ,35.39,184,*14.3
2017/1/4,黄河                          ,泺口                          ,24.11,166,*19.6
2017/1/4,黄河                          ,利津                          ,8.26,154,*10.5
2017/1/5,黄河                          ,唐乃亥                        ,2670.57,170,-
2017/1/5,黄河                          ,龙羊峡入库,-,191,-
2017/1/5,黄河                          ,龙羊峡蓄水量,2577.4,(168)亿,-
2017/1/5,黄河                          ,龙羊峡出库,-,395,-
2017/1/5,黄河                          ,刘家峡入库,-,297,-
2017/1/5,黄河                          ,刘家峡蓄水量,1724.38,(27.4)亿,-
2017/1/5,黄河                          ,刘家峡出库,-,310,-
2017/1/5,黄河                          ,兰州                          ,1510.42,414,-
2017/1/5,黄河                          ,下河沿                        ,1228.99,444,-
2017/1/5,黄河                          ,石嘴山                        ,1085.16,503,-
2017/1/5,黄河                          ,巴彦高勒                      ,1050.97,498,-
2017/1/5,黄河                          ,三湖河口                      ,1017.14,368,-
2017/1/5,黄河                          ,包头                          ,1002.72,305,-
2017/1/5,黄河                          ,头道拐                        ,986.59,335,-
2017/1/5,黄河                          ,万家寨蓄水量,968.71,(1.77)亿,-
2017/1/5,黄河                          ,万家寨上出库,-,314,-
2017/1/5,黄河                          ,万家寨下                      ,898.61,314,-
2017/1/5,黄河                          ,府谷                          ,806.38,255,-
2017/1/5,黄河                          ,吴堡                          ,635.73,359,*22.6
2017/1/5,黄河                          ,龙门                          ,378.87,438,*42.6
2017/1/5,汾河                          ,河津                          ,370.67,16.2,*0.661
2017/1/5,北洛河                        ,状头                          ,361.24,0.276,-
2017/1/5,泾河                          ,张家山                        ,420.26,2.02,-
2017/1/5,渭河                          ,咸阳                          ,380.22,23.1,-
2017/1/5,渭河                          ,华县(二)                      ,333.94,51.5,*11.5
2017/1/5,黄河                          ,潼关                          ,325.83,497,*22.4
2017/1/5,黄河                          ,史家滩蓄水量,317.66,(4.46)亿,-
2017/1/5,黄河                          ,三门峡                        ,273.34,455,*29.1
2017/1/5,黄河                          ,小浪底上蓄水量,258.22,(54.8)亿,-
2017/1/5,黄河                          ,小浪底                        ,133.79,284,*77.6
2017/1/5,伊河                          ,东湾                          ,-,-,-
2017/1/5,伊河                          ,陆浑坝上蓄水量,312.36,(4.04)亿,-
2017/1/5,伊河                          ,陆浑坝上出库,-,-,-
2017/1/5,伊河                          ,龙门镇                        ,147.52,10.5,-
2017/1/5,洛河                          ,卢氏                          ,-,-,-
2017/1/5,洛河                          ,故县水库蓄水量,523.1,(4.69)亿,-
2017/1/5,洛河                          ,故县水库出库,-,-,-
2017/1/5,洛河                          ,长水（二）                    ,377.78,0.772,-
2017/1/5,洛河                          ,白马寺                        ,112.77,19.5,-
2017/1/5,伊洛河                        ,黑石关                        ,106.5,7.86,-
2017/1/5,丹河                          ,山路坪                        ,-,-,-
2017/1/5,沁河                          ,五龙口                        ,141.22,8.1,-
2017/1/5,沁河                          ,武陟                          ,98.73,9.6,-
2017/1/5,黄河                          ,花园口                        ,87.17,199,*8.34
2017/1/5,黄河                          ,夹河滩                        ,70.6,238,*8.47
2017/1/5,黄河                          ,高村                          ,57.05,195,*7.02
2017/1/5,黄河                          ,孙口                          ,42.07,197,*15
2017/1/5,大汶河                        ,戴村坝,-,-,-
2017/1/5,东平湖                        ,东平湖老湖蓄水量,41.9,(3.96)亿,-
2017/1/5,大汶河                        ,出湖闸,-,-,-
2017/1/5,黄河                          ,艾山                          ,35.33,190,*14.3
2017/1/5,黄河                          ,泺口                          ,24.03,158,*19.6
2017/1/5,黄河                          ,利津                          ,8.19,138,*10.5
2017/1/6,黄河                          ,唐乃亥                        ,2670.58,175,-
2017/1/6,黄河                          ,龙羊峡入库,-,193,-
2017/1/6,黄河                          ,龙羊峡蓄水量,2577.35,(168)亿,-
2017/1/6,黄河                          ,龙羊峡出库,-,357,-
2017/1/6,黄河                          ,刘家峡入库,-,392,-
2017/1/6,黄河                          ,刘家峡蓄水量,1724.45,(27.5)亿,-
2017/1/6,黄河                          ,刘家峡出库,-,310,-
2017/1/6,黄河                          ,兰州                          ,1510.35,383,-
2017/1/6,黄河                          ,下河沿                        ,1228.95,429,-
2017/1/6,黄河                          ,石嘴山                        ,1085.14,492,-
2017/1/6,黄河                          ,巴彦高勒                      ,1051.03,503,-
2017/1/6,黄河                          ,三湖河口                      ,1017.17,380,-
2017/1/6,黄河                          ,包头                          ,1002.72,305,-
2017/1/6,黄河                          ,头道拐                        ,986.6,338,-
2017/1/6,黄河                          ,万家寨蓄水量,969.6,(1.92)亿,-
2017/1/6,黄河                          ,万家寨上出库,-,168,-
2017/1/6,黄河                          ,万家寨下                      ,898.24,168,-
2017/1/6,黄河                          ,府谷                          ,806.3,236,-
2017/1/6,黄河                          ,吴堡                          ,635.61,310,*22.6
2017/1/6,黄河                          ,龙门                          ,378.79,406,*42.6
2017/1/6,汾河                          ,河津                          ,370.61,14.7,*0.661
2017/1/6,北洛河                        ,状头                          ,361.25,0.343,-
2017/1/6,泾河                          ,张家山                        ,420.26,2.02,-
2017/1/6,渭河                          ,咸阳                          ,380.17,20.1,-
2017/1/6,渭河                          ,华县(二)                      ,333.96,52.6,*11.5
2017/1/6,黄河                          ,潼关                          ,325.8,475,*22.4
2017/1/6,黄河                          ,史家滩蓄水量,317.76,(4.54)亿,-
2017/1/6,黄河                          ,三门峡                        ,272.33,159,*29.1
2017/1/6,黄河                          ,小浪底上蓄水量,258.31,(55)亿,-
2017/1/6,黄河                          ,小浪底                        ,133.78,277,*77.6
2017/1/6,伊河                          ,东湾                          ,-,-,-
2017/1/6,伊河                          ,陆浑坝上蓄水量,312.36,(4.04)亿,-
2017/1/6,伊河                          ,陆浑坝上出库,-,-,-
2017/1/6,伊河                          ,龙门镇                        ,147.51,10,-
2017/1/6,洛河                          ,卢氏                          ,-,-,-
2017/1/6,洛河                          ,故县水库蓄水量,523.16,(4.70)亿,-
2017/1/6,洛河                          ,故县水库出库,-,-,-
2017/1/6,洛河                          ,长水（二）                    ,377.92,2.9,-
2017/1/6,洛河                          ,白马寺                        ,112.76,18.1,-
2017/1/6,伊洛河                        ,黑石关                        ,106.91,9.6,-
2017/1/6,丹河                          ,山路坪                        ,-,-,-
2017/1/6,沁河                          ,五龙口                        ,-,-,-
2017/1/6,沁河                          ,武陟                          ,98.73,9.6,-
2017/1/6,黄河                          ,花园口                        ,87.16,196,*8.34
2017/1/6,黄河                          ,夹河滩                        ,70.6,217,*8.47
2017/1/6,黄河                          ,高村                          ,57.04,191,*7.02
2017/1/6,黄河                          ,孙口                          ,42.06,195,*15
2017/1/6,大汶河                        ,戴村坝,-,-,-
2017/1/6,东平湖                        ,东平湖老湖蓄水量,41.9,(3.96)亿,-
2017/1/6,大汶河                        ,出湖闸,-,-,-
2017/1/6,黄河                          ,艾山                          ,35.33,190,*14.3
2017/1/6,黄河                          ,泺口                          ,24.02,145,*19.6
2017/1/6,黄河                          ,利津                          ,8.18,136,*10.5
2017/1/7,黄河                          ,唐乃亥                        ,2670.6,178,-
2017/1/7,黄河                          ,龙羊峡入库,-,163,-
2017/1/7,黄河                          ,龙羊峡蓄水量,2577.3,(167)亿,-
2017/1/7,黄河                          ,龙羊峡出库,-,379,-
2017/1/7,黄河                          ,刘家峡入库,-,413,-
2017/1/7,黄河                          ,刘家峡蓄水量,1724.52,(27.6)亿,-
2017/1/7,黄河                          ,刘家峡出库,-,308,-
2017/1/7,黄河                          ,兰州                          ,1510.33,375,-
2017/1/7,黄河                          ,下河沿                        ,1228.95,429,-
2017/1/7,黄河                          ,石嘴山                        ,1085.14,490,-
2017/1/7,黄河                          ,巴彦高勒                      ,1050.99,552,-
2017/1/7,黄河                          ,三湖河口                      ,1017.26,412,-
2017/1/7,黄河                          ,包头                          ,1002.74,319,-
2017/1/7,黄河                          ,头道拐                        ,986.59,325,-
2017/1/7,黄河                          ,万家寨蓄水量,968.64,(1.76)亿,-
2017/1/7,黄河                          ,万家寨上出库,-,336,-
2017/1/7,黄河                          ,万家寨下                      ,898.66,336,-
2017/1/7,黄河                          ,府谷                          ,806.36,251,-
2017/1/7,黄河                          ,吴堡                          ,635.64,325,*22.6
2017/1/7,黄河                          ,龙门                          ,378.79,406,*42.6
2017/1/7,汾河                          ,河津                          ,370.68,16.4,*0.661
2017/1/7,北洛河                        ,状头                          ,361.28,0.556,-
2017/1/7,泾河                          ,张家山                        ,420.26,2.02,-
2017/1/7,渭河                          ,咸阳                          ,380.21,22.4,-
2017/1/7,渭河                          ,华县(二)                      ,333.97,53.2,*11.5
2017/1/7,黄河                          ,潼关                          ,325.79,465,*22.4
2017/1/7,黄河                          ,史家滩蓄水量,317.71,(4.50)亿,-
2017/1/7,黄河                          ,三门峡                        ,273.31,443,*29.1
2017/1/7,黄河                          ,小浪底上蓄水量,258.44,(55.2)亿,-
2017/1/7,黄河                          ,小浪底                        ,133.75,258,*77.6
2017/1/7,伊河                          ,东湾                          ,-,-,-
2017/1/7,伊河                          ,陆浑坝上蓄水量,312.36,(4.04)亿,-
2017/1/7,伊河                          ,陆浑坝上出库,-,-,-
2017/1/7,伊河                          ,龙门镇                        ,147.52,10.5,-
2017/1/7,洛河                          ,卢氏                          ,-,-,-
2017/1/7,洛河                          ,故县水库蓄水量,523.12,(4.70)亿,-
2017/1/7,洛河                          ,故县水库出库,-,-,-
2017/1/7,洛河                          ,长水（二）                    ,377.92,2.9,-
2017/1/7,洛河                          ,白马寺                        ,112.72,12.7,-
2017/1/7,伊洛河                        ,黑石关                        ,107.34,12.9,-
2017/1/7,丹河                          ,山路坪                        ,-,-,-
2017/1/7,沁河                          ,五龙口                        ,-,-,-
2017/1/7,沁河                          ,武陟                          ,98.73,9.6,-
2017/1/7,黄河                          ,花园口                        ,87.18,216,*8.34
2017/1/7,黄河                          ,夹河滩                        ,70.6,217,*8.47
2017/1/7,黄河                          ,高村                          ,57.04,191,*7.02
2017/1/7,黄河                          ,孙口                          ,42.06,195,*15
2017/1/7,大汶河                        ,戴村坝,-,-,-
2017/1/7,东平湖                        ,东平湖老湖蓄水量,41.9,(3.96)亿,-
2017/1/7,大汶河                        ,出湖闸,-,-,-
2017/1/7,黄河                          ,艾山                          ,35.32,188,*14.3
2017/1/7,黄河                          ,泺口                          ,24,140,*19.6
2017/1/7,黄河                          ,利津                          ,8.11,123,*10.5
2017/1/8,黄河                          ,唐乃亥                        ,2670.56,168,-
2017/1/8,黄河                          ,龙羊峡入库,-,162,-
2017/1/8,黄河                          ,龙羊峡蓄水量,2577.26,(167)亿,-
2017/1/8,黄河                          ,龙羊峡出库,-,309,-
2017/1/8,黄河                          ,刘家峡入库,-,304,-
2017/1/8,黄河                          ,刘家峡蓄水量,1724.65,(27.7)亿,-
2017/1/8,黄河                          ,刘家峡出库,-,457,-
2017/1/8,黄河                          ,兰州                          ,1510.29,358,-
2017/1/8,黄河                          ,下河沿                        ,1229.1,488,-
2017/1/8,黄河                          ,石嘴山                        ,1085.06,458,-
2017/1/8,黄河                          ,巴彦高勒                      ,1051.04,563,-
2017/1/8,黄河                          ,三湖河口                      ,1017.34,435,-
2017/1/8,黄河                          ,包头                          ,1002.82,335,-
2017/1/8,黄河                          ,头道拐                        ,986.61,331,-
2017/1/8,黄河                          ,万家寨蓄水量,967.91,(1.64)亿,-
2017/1/8,黄河                          ,万家寨上出库,-,845,-
2017/1/8,黄河                          ,万家寨下                      ,897.27,845,-
2017/1/8,黄河                          ,府谷                          ,806.37,253,-
2017/1/8,黄河                          ,吴堡                          ,635.64,325,*22.6
2017/1/8,黄河                          ,龙门                          ,378.6,334,*42.6
2017/1/8,汾河                          ,河津                          ,370.59,14.1,*0.661
2017/1/8,北洛河                        ,状头                          ,361.28,0.556,-
2017/1/8,泾河                          ,张家山                        ,420.26,2.02,-
2017/1/8,渭河                          ,咸阳                          ,380.2,21.8,-
2017/1/8,渭河                          ,华县(二)                      ,334.08,60.1,*11.5
2017/1/8,黄河                          ,潼关                          ,325.81,485,*22.4
2017/1/8,黄河                          ,史家滩蓄水量,317.78,(4.55)亿,-
2017/1/8,黄河                          ,三门峡                        ,273.34,455,*29.1
2017/1/8,黄河                          ,小浪底上蓄水量,258.59,(55.5)亿,-
2017/1/8,黄河                          ,小浪底                        ,133.66,205,*77.6
2017/1/8,伊河                          ,东湾                          ,-,-,-
2017/1/8,伊河                          ,陆浑坝上蓄水量,312.36,(4.04)亿,-
2017/1/8,伊河                          ,陆浑坝上出库,-,-,-
2017/1/8,伊河                          ,龙门镇                        ,147.5,9.6,-
2017/1/8,洛河                          ,卢氏                          ,-,-,-
2017/1/8,洛河                          ,故县水库蓄水量,523.18,(4.70)亿,-
2017/1/8,洛河                          ,故县水库出库,-,-,-
2017/1/8,洛河                          ,长水（二）                    ,377.92,2.9,-
2017/1/8,洛河                          ,白马寺                        ,112.82,26.5,-
2017/1/8,伊洛河                        ,黑石关                        ,107.52,18.1,-
2017/1/8,丹河                          ,山路坪                        ,-,-,-
2017/1/8,沁河                          ,五龙口                        ,-,-,-
2017/1/8,沁河                          ,武陟                          ,98.73,9.6,-
2017/1/8,黄河                          ,花园口                        ,87.18,216,*8.34
2017/1/8,黄河                          ,夹河滩                        ,70.6,217,*8.47
2017/1/8,黄河                          ,高村                          ,57.05,195,*7.02
2017/1/8,黄河                          ,孙口                          ,42.07,197,*15
2017/1/8,大汶河                        ,戴村坝,-,-,-
2017/1/8,东平湖                        ,东平湖老湖蓄水量,41.9,(3.96)亿,-
2017/1/8,大汶河                        ,出湖闸,-,-,-
2017/1/8,黄河                          ,艾山                          ,35.32,188,*14.3
2017/1/8,黄河                          ,泺口                          ,23.98,135,*19.6
2017/1/8,黄河                          ,利津                          ,8.06,114,*10.5
2017/1/9,黄河                          ,唐乃亥                        ,2670.58,172,-
2017/1/9,黄河                          ,龙羊峡入库,-,208,-
2017/1/9,黄河                          ,龙羊峡蓄水量,2577.22,(167)亿,-
2017/1/9,黄河                          ,龙羊峡出库,-,319,-
2017/1/9,黄河                          ,刘家峡入库,-,413,-
2017/1/9,黄河                          ,刘家峡蓄水量,1724.7,(27.8)亿,-
2017/1/9,黄河                          ,刘家峡出库,-,304,-
2017/1/9,黄河                          ,兰州                          ,1510.3,362,-
2017/1/9,黄河                          ,下河沿                        ,1229.04,464,-
2017/1/9,黄河                          ,石嘴山                        ,1085.04,449,-
2017/1/9,黄河                          ,巴彦高勒                      ,1051.06,565,-
