日期,河名,站名,水位,流量,含沙量
2014/1/4,黄河                          ,刘家峡入库,-,797,-
2014/1/4,黄河                          ,刘家峡蓄水量,1724.15,(27.2)亿,-
2014/1/4,黄河                          ,刘家峡出库,-,565,-
2014/1/4,黄河                          ,兰州                          ,1511.26,809,-
2014/1/4,黄河                          ,下河沿                        ,1229.39,612,-
2014/1/4,黄河                          ,石嘴山                        ,1085.63,695,-
2014/1/4,黄河                          ,巴彦高勒                      ,1053.02,368,-
2014/1/4,黄河                          ,三湖河口                      ,1017.74,295,-
2014/1/4,黄河                          ,包头                          ,1002.94,262,-
2014/1/4,黄河                          ,头道拐                        ,987.49,296,-
2014/1/4,黄河                          ,万家寨蓄水量,974.03,(2.90)亿,-
2014/1/4,黄河                          ,万家寨上出库,-,203,-
2014/1/4,黄河                          ,万家寨下                      ,898.28,203,-
2014/1/4,黄河                          ,府谷                          ,806.8,425,-
2014/1/4,黄河                          ,吴堡                          ,636.09,486,*22.6
2014/1/4,黄河                          ,龙门                          ,380.27,168,*42.6
2014/1/4,汾河                          ,河津                          ,371.51,35.7,*0.661
2014/1/4,北洛河                        ,状头                          ,361.58,8.52,-
2014/1/4,泾河                          ,张家山                        ,420.32,1.98,-
2014/1/4,渭河                          ,咸阳                          ,380.41,30,-
2014/1/4,渭河                          ,华县(二)                      ,334.01,89,*11.5
2014/1/4,黄河                          ,潼关                          ,324.94,270,*22.4
2014/1/4,黄河                          ,史家滩蓄水量,317.99,(4.83)亿,-
2014/1/4,黄河                          ,三门峡                        ,273.42,489,*29.1
2014/1/4,黄河                          ,小浪底上蓄水量,256.11,(52.6)亿,-
2014/1/4,黄河                          ,小浪底                        ,133.58,464,*77.6
2014/1/4,伊河                          ,东湾                          ,-,-,-
2014/1/4,伊河                          ,陆浑坝上蓄水量,308.97,(3.11)亿,-
2014/1/4,伊河                          ,陆浑坝上出库,-,-,-
2014/1/4,伊河                          ,龙门镇                        ,147.34,2.2,-
2014/1/4,洛河                          ,卢氏                          ,-,-,-
2014/1/4,洛河                          ,故县水库蓄水量,522.22,(4.57)亿,-
2014/1/4,洛河                          ,故县水库出库,-,-,-
2014/1/4,洛河                          ,长水（二）                    ,377.86,0.4,-
2014/1/4,洛河                          ,白马寺                        ,113.37,5.69,-
2014/1/4,伊洛河                        ,黑石关                        ,108.39,8.6,-
2014/1/4,丹河                          ,山路坪                        ,-,-,-
2014/1/4,沁河                          ,五龙口                        ,-,-,-
2014/1/4,沁河                          ,武陟                          ,98.84,3.48,-
2014/1/4,黄河                          ,花园口                        ,88.15,415,-
2014/1/4,黄河                          ,夹河滩                        ,71.83,410,-
2014/1/4,黄河                          ,高村                          ,58.03,472,-
2014/1/4,黄河                          ,孙口                          ,43.07,454,-
2014/1/4,大汶河                        ,戴村坝,-,-,-
2014/1/4,东平湖                        ,东平湖老湖蓄水量,41.88,(3.64)亿,-
2014/1/4,大汶河                        ,出湖闸,-,-,-
2014/1/4,黄河                          ,艾山                          ,36.08,365,-
2014/1/4,黄河                          ,泺口                          ,24.87,365,-
2014/1/4,黄河                          ,利津                          ,8.99,263,-
2014/1/5,黄河                          ,唐乃亥                        ,2670.62,172,-
2014/1/5,黄河                          ,龙羊峡入库,-,172,-
2014/1/5,黄河                          ,龙羊峡蓄水量,2583.56,(188)亿,-
2014/1/5,黄河                          ,龙羊峡出库,-,603,-
2014/1/5,黄河                          ,刘家峡入库,-,708,-
2014/1/5,黄河                          ,刘家峡蓄水量,1724.45,(27.5)亿,-
2014/1/5,黄河                          ,刘家峡出库,-,549,-
2014/1/5,黄河                          ,兰州                          ,1510.82,566,-
2014/1/5,黄河                          ,下河沿                        ,1229.53,687,-
2014/1/5,黄河                          ,石嘴山                        ,1085.6,671,-
2014/1/5,黄河                          ,巴彦高勒                      ,1053.15,410,-
2014/1/5,黄河                          ,三湖河口                      ,1017.77,308,-
2014/1/5,黄河                          ,包头                          ,1002.89,260,-
2014/1/5,黄河                          ,头道拐                        ,987.49,296,-
2014/1/5,黄河                          ,万家寨蓄水量,973.71,(2.83)亿,-
2014/1/5,黄河                          ,万家寨上出库,-,846,-
2014/1/5,黄河                          ,万家寨下                      ,899.43,846,-
2014/1/5,黄河                          ,府谷                          ,806.88,450,-
2014/1/5,黄河                          ,吴堡                          ,636.26,571,*22.6
2014/1/5,黄河                          ,龙门                          ,380.6,226,*42.6
2014/1/5,汾河                          ,河津                          ,371.54,36.7,*0.661
2014/1/5,北洛河                        ,状头                          ,361.56,7.51,-
2014/1/5,泾河                          ,张家山                        ,420.32,1.98,-
2014/1/5,渭河                          ,咸阳                          ,380.4,29.8,-
2014/1/5,渭河                          ,华县(二)                      ,333.97,86,*11.5
2014/1/5,黄河                          ,潼关                          ,324.97,287,*22.4
2014/1/5,黄河                          ,史家滩蓄水量,317.94,(4.79)亿,-
2014/1/5,黄河                          ,三门峡                        ,273.13,375,*29.1
2014/1/5,黄河                          ,小浪底上蓄水量,256.11,(52.6)亿,-
2014/1/5,黄河                          ,小浪底                        ,133.58,464,*77.6
2014/1/5,伊河                          ,东湾                          ,-,-,-
2014/1/5,伊河                          ,陆浑坝上蓄水量,308.97,(3.11)亿,-
2014/1/5,伊河                          ,陆浑坝上出库,-,-,-
2014/1/5,伊河                          ,龙门镇                        ,147.21,0.57,-
2014/1/5,洛河                          ,卢氏                          ,-,-,-
2014/1/5,洛河                          ,故县水库蓄水量,522.25,(4.57)亿,-
2014/1/5,洛河                          ,故县水库出库,-,-,-
2014/1/5,洛河                          ,长水（二）                    ,377.86,0.4,-
2014/1/5,洛河                          ,白马寺                        ,113.34,5.68,-
2014/1/5,伊洛河                        ,黑石关                        ,108.41,8.6,-
2014/1/5,丹河                          ,山路坪                        ,-,-,-
2014/1/5,沁河                          ,五龙口                        ,141.18,6.3,-
2014/1/5,沁河                          ,武陟                          ,98.77,2.5,-
2014/1/5,黄河                          ,花园口                        ,88.14,412,-
2014/1/5,黄河                          ,夹河滩                        ,71.82,405,-
2014/1/5,黄河                          ,高村                          ,57.99,430,-
2014/1/5,黄河                          ,孙口                          ,42.9,355,-
2014/1/5,大汶河                        ,戴村坝,-,-,-
2014/1/5,东平湖                        ,东平湖老湖蓄水量,41.89,(3.65)亿,-
2014/1/5,大汶河                        ,出湖闸,-,-,-
2014/1/5,黄河                          ,艾山                          ,36.07,360,-
2014/1/5,黄河                          ,泺口                          ,24.84,352,-
2014/1/5,黄河                          ,利津                          ,8.98,258,-
2014/1/6,黄河                          ,唐乃亥                        ,2670.59,167,-
2014/1/6,黄河                          ,龙羊峡入库,-,178,-
2014/1/6,黄河                          ,龙羊峡蓄水量,2583.41,(187)亿,-
2014/1/6,黄河                          ,龙羊峡出库,-,680,-
2014/1/6,黄河                          ,刘家峡入库,-,820,-
2014/1/6,黄河                          ,刘家峡蓄水量,1724.42,(27.5)亿,-
2014/1/6,黄河                          ,刘家峡出库,-,564,-
2014/1/6,黄河                          ,兰州                          ,1510.89,602,-
2014/1/6,黄河                          ,下河沿                        ,1229.41,622,-
2014/1/6,黄河                          ,石嘴山                        ,1085.59,662,-
2014/1/6,黄河                          ,巴彦高勒                      ,1053.18,538,-
2014/1/6,黄河                          ,三湖河口                      ,1017.77,325,-
2014/1/6,黄河                          ,包头                          ,1002.88,290,-
2014/1/6,黄河                          ,头道拐                        ,987.49,296,-
2014/1/6,黄河                          ,万家寨蓄水量,973.73,(2.83)亿,-
2014/1/6,黄河                          ,万家寨上出库,-,352,-
2014/1/6,黄河                          ,万家寨下                      ,898.62,352,-
2014/1/6,黄河                          ,府谷                          ,807.44,650,-
2014/1/6,黄河                          ,吴堡                          ,636.09,486,*22.6
2014/1/6,黄河                          ,龙门                          ,381.42,450,*42.6
2014/1/6,汾河                          ,河津                          ,371.5,35.3,*0.661
2014/1/6,北洛河                        ,状头                          ,361.56,7.51,-
2014/1/6,泾河                          ,张家山                        ,420.32,1.98,-
2014/1/6,渭河                          ,咸阳                          ,380.41,30,-
2014/1/6,渭河                          ,华县(二)                      ,333.95,84,*11.5
2014/1/6,黄河                          ,潼关                          ,325.02,318,*22.4
2014/1/6,黄河                          ,史家滩蓄水量,317.87,(4.73)亿,-
2014/1/6,黄河                          ,三门峡                        ,272.94,311,*29.1
2014/1/6,黄河                          ,小浪底上蓄水量,256.09,(52.5)亿,-
2014/1/6,黄河                          ,小浪底                        ,133.75,568,*77.6
2014/1/6,伊河                          ,东湾                          ,-,-,-
2014/1/6,伊河                          ,陆浑坝上蓄水量,308.96,(3.10)亿,-
2014/1/6,伊河                          ,陆浑坝上出库,-,-,-
2014/1/6,伊河                          ,龙门镇                        ,147.21,0.57,-
2014/1/6,洛河                          ,卢氏                          ,-,-,-
2014/1/6,洛河                          ,故县水库蓄水量,522.29,(4.58)亿,-
2014/1/6,洛河                          ,故县水库出库,-,-,-
2014/1/6,洛河                          ,长水（二）                    ,377.86,0.4,-
2014/1/6,洛河                          ,白马寺                        ,113.24,5.63,-
2014/1/6,伊洛河                        ,黑石关                        ,108.52,14.5,-
2014/1/6,丹河                          ,山路坪                        ,-,-,-
2014/1/6,沁河                          ,五龙口                        ,-,-,-
2014/1/6,沁河                          ,武陟                          ,98.77,2.5,-
2014/1/6,黄河                          ,花园口                        ,88.14,429,-
2014/1/6,黄河                          ,夹河滩                        ,71.81,395,-
2014/1/6,黄河                          ,高村                          ,57.99,382,-
2014/1/6,黄河                          ,孙口                          ,43,412,-
2014/1/6,大汶河                        ,戴村坝,-,-,-
2014/1/6,东平湖                        ,东平湖老湖蓄水量,41.9,(3.67)亿,-
2014/1/6,大汶河                        ,出湖闸,-,-,-
2014/1/6,黄河                          ,艾山                          ,35.94,310,-
2014/1/6,黄河                          ,泺口                          ,24.8,340,-
2014/1/6,黄河                          ,利津                          ,8.95,245,-
2014/1/7,黄河                          ,唐乃亥                        ,2670.65,177,-
2014/1/7,黄河                          ,龙羊峡入库,-,172,-
2014/1/7,黄河                          ,龙羊峡蓄水量,2583.26,(187)亿,-
2014/1/7,黄河                          ,龙羊峡出库,-,733,-
2014/1/7,黄河                          ,刘家峡入库,-,351,-
2014/1/7,黄河                          ,刘家峡蓄水量,1724.3,(27.3)亿,-
2014/1/7,黄河                          ,刘家峡出库,-,596,-
2014/1/7,黄河                          ,兰州                          ,1511.17,756,-
2014/1/7,黄河                          ,下河沿                        ,1229.3,564,-
2014/1/7,黄河                          ,石嘴山                        ,1085.81,829,-
2014/1/7,黄河                          ,巴彦高勒                      ,1053.18,538,-
2014/1/7,黄河                          ,三湖河口                      ,1017.85,355,-
2014/1/7,黄河                          ,包头                          ,1002.87,289,-
2014/1/7,黄河                          ,头道拐                        ,987.49,309,-
2014/1/7,黄河                          ,万家寨蓄水量,973.14,(2.70)亿,-
2014/1/7,黄河                          ,万家寨上出库,-,457,-
2014/1/7,黄河                          ,万家寨下                      ,898.83,457,-
2014/1/7,黄河                          ,府谷                          ,807.44,650,-
2014/1/7,黄河                          ,吴堡                          ,635.84,372,*22.6
2014/1/7,黄河                          ,龙门                          ,380.82,591,*42.6
2014/1/7,汾河                          ,河津                          ,371.41,32.4,*0.661
2014/1/7,北洛河                        ,状头                          ,361.56,7.51,-
2014/1/7,泾河                          ,张家山                        ,420.32,1.98,-
2014/1/7,渭河                          ,咸阳                          ,380.41,30,-
2014/1/7,渭河                          ,华县(二)                      ,333.88,80.4,*11.5
2014/1/7,黄河                          ,潼关                          ,325.17,425,*22.4
2014/1/7,黄河                          ,史家滩蓄水量,317.88,(4.74)亿,-
2014/1/7,黄河                          ,三门峡                        ,272.87,289,*29.1
2014/1/7,黄河                          ,小浪底上蓄水量,256,(52.4)亿,-
2014/1/7,黄河                          ,小浪底                        ,133.56,350,*77.6
2014/1/7,伊河                          ,东湾                          ,-,-,-
2014/1/7,伊河                          ,陆浑坝上蓄水量,308.96,(3.10)亿,-
2014/1/7,伊河                          ,陆浑坝上出库,-,-,-
2014/1/7,伊河                          ,龙门镇                        ,147.21,0.57,-
2014/1/7,洛河                          ,卢氏                          ,-,-,-
2014/1/7,洛河                          ,故县水库蓄水量,522.33,(4.59)亿,-
2014/1/7,洛河                          ,故县水库出库,-,-,-
2014/1/7,洛河                          ,长水（二）                    ,377.86,0.4,-
2014/1/7,洛河                          ,白马寺                        ,113.2,5.6,-
2014/1/7,伊洛河                        ,黑石关                        ,108.49,14.4,-
2014/1/7,丹河                          ,山路坪                        ,-,-,-
2014/1/7,沁河                          ,五龙口                        ,-,-,-
2014/1/7,沁河                          ,武陟                          ,98.77,2.5,-
2014/1/7,黄河                          ,花园口                        ,88.12,426,-
2014/1/7,黄河                          ,夹河滩                        ,71.83,405,-
2014/1/7,黄河                          ,高村                          ,57.96,373,-
2014/1/7,黄河                          ,孙口                          ,42.93,372,-
2014/1/7,大汶河                        ,戴村坝,-,-,-
2014/1/7,东平湖                        ,东平湖老湖蓄水量,41.9,(3.67)亿,-
2014/1/7,大汶河                        ,出湖闸,-,-,-
2014/1/7,黄河                          ,艾山                          ,35.93,305,-
2014/1/7,黄河                          ,泺口                          ,24.7,300,-
2014/1/7,黄河                          ,利津                          ,8.97,280,-
2014/1/8,黄河                          ,唐乃亥                        ,2670.64,176,-
2014/1/8,黄河                          ,龙羊峡入库,-,186,-
2014/1/8,黄河                          ,龙羊峡蓄水量,2583.15,(186)亿,-
2014/1/8,黄河                          ,龙羊峡出库,-,646,-
2014/1/8,黄河                          ,刘家峡入库,-,570,-
2014/1/8,黄河                          ,刘家峡蓄水量,1724.46,(27.5)亿,-
2014/1/8,黄河                          ,刘家峡出库,-,546,-
2014/1/8,黄河                          ,兰州                          ,1510.85,581,-
2014/1/8,黄河                          ,下河沿                        ,1229.31,569,-
2014/1/8,黄河                          ,石嘴山                        ,1085.89,720,-
2014/1/8,黄河                          ,巴彦高勒                      ,1053.12,500,-
2014/1/8,黄河                          ,三湖河口                      ,1017.96,390,-
2014/1/8,黄河                          ,包头                          ,1002.86,288,-
2014/1/8,黄河                          ,头道拐                        ,987.47,305,-
2014/1/8,黄河                          ,万家寨蓄水量,972.01,(2.47)亿,-
2014/1/8,黄河                          ,万家寨上出库,-,352,-
2014/1/8,黄河                          ,万家寨下                      ,898.62,352,-
2014/1/8,黄河                          ,府谷                          ,807.04,505,-
2014/1/8,黄河                          ,吴堡                          ,636.51,695,*22.6
2014/1/8,黄河                          ,龙门                          ,380.68,552,*42.6
2014/1/8,汾河                          ,河津                          ,371.18,25.3,*0.661
2014/1/8,北洛河                        ,状头                          ,361.48,4.4,-
2014/1/8,泾河                          ,张家山                        ,420.32,1.98,-
2014/1/8,渭河                          ,咸阳                          ,380.42,30.2,-
2014/1/8,渭河                          ,华县(二)                      ,333.95,84,*11.5
2014/1/8,黄河                          ,潼关                          ,325.42,615,*22.4
2014/1/8,黄河                          ,史家滩蓄水量,317.92,(4.77)亿,-
2014/1/8,黄河                          ,三门峡                        ,273.21,405,*29.1
2014/1/8,黄河                          ,小浪底上蓄水量,256.07,(52.5)亿,-
2014/1/8,黄河                          ,小浪底                        ,133.55,343,*77.6
2014/1/8,伊河                          ,东湾                          ,-,-,-
2014/1/8,伊河                          ,陆浑坝上蓄水量,308.96,(3.10)亿,-
2014/1/8,伊河                          ,陆浑坝上出库,-,-,-
2014/1/8,伊河                          ,龙门镇                        ,147.21,0.57,-
2014/1/8,洛河                          ,卢氏                          ,-,-,-
2014/1/8,洛河                          ,故县水库蓄水量,522.37,(4.59)亿,-
2014/1/8,洛河                          ,故县水库出库,-,-,-
2014/1/8,洛河                          ,长水（二）                    ,377.86,0.4,-
2014/1/8,洛河                          ,白马寺                        ,113.27,5.65,-
2014/1/8,伊洛河                        ,黑石关                        ,108.41,9.6,-
2014/1/8,丹河                          ,山路坪                        ,-,-,-
2014/1/8,沁河                          ,五龙口                        ,-,-,-
2014/1/8,沁河                          ,武陟                          ,98.77,2.5,-
2014/1/8,黄河                          ,花园口                        ,88.19,436,-
2014/1/8,黄河                          ,夹河滩                        ,71.81,395,-
2014/1/8,黄河                          ,高村                          ,57.98,379,-
2014/1/8,黄河                          ,孙口                          ,42.95,382,-
2014/1/8,大汶河                        ,戴村坝,-,-,-
2014/1/8,东平湖                        ,东平湖老湖蓄水量,41.89,(3.65)亿,-
2014/1/8,大汶河                        ,出湖闸,-,-,-
2014/1/8,黄河                          ,艾山                          ,35.9,287,-
2014/1/8,黄河                          ,泺口                          ,24.66,290,-
2014/1/8,黄河                          ,利津                          ,8.9,247,-
2014/1/9,黄河                          ,唐乃亥                        ,2670.63,174,-
2014/1/9,黄河                          ,龙羊峡入库,-,184,-
2014/1/9,黄河                          ,龙羊峡蓄水量,2583.06,(186)亿,-
2014/1/9,黄河                          ,龙羊峡出库,-,587,-
2014/1/9,黄河                          ,刘家峡入库,-,542,-
2014/1/9,黄河                          ,刘家峡蓄水量,1724.34,(27.4)亿,-
2014/1/9,黄河                          ,刘家峡出库,-,542,-
2014/1/9,黄河                          ,兰州                          ,1510.88,597,-
2014/1/9,黄河                          ,下河沿                        ,1229.65,752,-
2014/1/9,黄河                          ,石嘴山                        ,1085.78,710,-
2014/1/9,黄河                          ,巴彦高勒                      ,1053.12,500,-
2014/1/9,黄河                          ,三湖河口                      ,1018.05,388,-
2014/1/9,黄河                          ,包头                          ,1002.84,286,-
2014/1/9,黄河                          ,头道拐                        ,987.43,298,-
2014/1/9,黄河                          ,万家寨蓄水量,972.47,(2.56)亿,-
2014/1/9,黄河                          ,万家寨上出库,-,100,-
